"","Group","Date","Civil.Service.grad","Gender","count","total","share","grp","sorter","gensort","totalgroup","yvar"
"214","DfT",2013,"SCS","Male",140,190,0.736842105263158,"DfTSCS",0.424496644295302,0,FALSE,0.736842105263158
"216","DfT",2013,"All grades","Male",10290,17880,0.575503355704698,"DfTAll grades",0.424496644295302,0,FALSE,0.575503355704698
"217","DH",2008,"SCS","Male",240,400,0.6,"DHSCS",0.492239467849224,0,FALSE,0.6
"219","DH",2008,"All grades","Male",2970,5670,0.523809523809524,"DHAll grades",0.492239467849224,0,FALSE,0.523809523809524
"221","DH",2009,"SCS","Male",250,410,0.609756097560976,"DHSCS",0.492239467849224,0,FALSE,0.609756097560976
"223","DH",2009,"All grades","Male",2830,5560,0.508992805755396,"DHAll grades",0.492239467849224,0,FALSE,0.508992805755396
"225","DH",2010,"SCS","Male",250,430,0.581395348837209,"DHSCS",0.492239467849224,0,FALSE,0.581395348837209
"227","DH",2010,"All grades","Male",2790,5590,0.499105545617174,"DHAll grades",0.492239467849224,0,FALSE,0.499105545617174
"229","DH",2011,"SCS","Male",240,410,0.585365853658537,"DHSCS",0.492239467849224,0,FALSE,0.585365853658537
"232","DH",2011,"All grades","Male",2600,5210,0.499040307101727,"DHAll grades",0.492239467849224,0,FALSE,0.499040307101727
"233","DH",2012,"SCS","Male",210,370,0.567567567567568,"DHSCS",0.492239467849224,0,FALSE,0.567567567567568
"235","DH",2012,"All grades","Male",2340,4580,0.510917030567686,"DHAll grades",0.492239467849224,0,FALSE,0.510917030567686
"238","DH",2013,"SCS","Male",220,370,0.594594594594595,"DHSCS",0.492239467849224,0,FALSE,0.594594594594595
"240","DH",2013,"All grades","Male",2290,4510,0.507760532150776,"DHAll grades",0.492239467849224,0,FALSE,0.507760532150776
"241","DWP",2008,"SCS","Male",230,360,0.638888888888889,"DWPSCS",0.676025120059106,0,FALSE,0.638888888888889
"243","DWP",2008,"All grades","Male",37610,117540,0.319976178322273,"DWPAll grades",0.676025120059106,0,FALSE,0.319976178322273
"245","DWP",2009,"SCS","Male",230,370,0.621621621621622,"DWPSCS",0.676025120059106,0,FALSE,0.621621621621622
"247","DWP",2009,"All grades","Male",39440,121130,0.325600594402708,"DWPAll grades",0.676025120059106,0,FALSE,0.325600594402708
"249","DWP",2010,"SCS","Male",250,390,0.641025641025641,"DWPSCS",0.676025120059106,0,FALSE,0.641025641025641
"251","DWP",2010,"All grades","Male",45120,133520,0.337926902336729,"DWPAll grades",0.676025120059106,0,FALSE,0.337926902336729
"253","DWP",2011,"SCS","Male",230,360,0.638888888888889,"DWPSCS",0.676025120059106,0,FALSE,0.638888888888889
"256","DWP",2011,"All grades","Male",40500,122410,0.330855322277592,"DWPAll grades",0.676025120059106,0,FALSE,0.330855322277592
"257","DWP",2012,"SCS","Male",190,300,0.633333333333333,"DWPSCS",0.676025120059106,0,FALSE,0.633333333333333
"259","DWP",2012,"All grades","Male",36370,112470,0.323375122254824,"DWPAll grades",0.676025120059106,0,FALSE,0.323375122254824
"262","DWP",2013,"SCS","Male",170,270,0.62962962962963,"DWPSCS",0.676025120059106,0,FALSE,0.62962962962963
"264","DWP",2013,"All grades","Male",35080,108280,0.323974879940894,"DWPAll grades",0.676025120059106,0,FALSE,0.323974879940894
"265","FCO",2008,"SCS","Male",360,440,0.818181818181818,"FCOSCS",0.376,0,FALSE,0.818181818181818
"267","FCO",2008,"All grades","Male",6990,11350,0.615859030837004,"FCOAll grades",0.376,0,FALSE,0.615859030837004
"269","FCO",2009,"SCS","Male",340,430,0.790697674418605,"FCOSCS",0.376,0,FALSE,0.790697674418605
"271","FCO",2009,"All grades","Male",7320,11850,0.617721518987342,"FCOAll grades",0.376,0,FALSE,0.617721518987342
"273","FCO",2010,"SCS","Male",340,430,0.790697674418605,"FCOSCS",0.376,0,FALSE,0.790697674418605
"275","FCO",2010,"All grades","Male",7390,11930,0.619446772841576,"FCOAll grades",0.376,0,FALSE,0.619446772841576
"277","FCO",2011,"SCS","Male",320,410,0.780487804878049,"FCOSCS",0.376,0,FALSE,0.780487804878049
"280","FCO",2011,"All grades","Male",7030,11390,0.617208077260755,"FCOAll grades",0.376,0,FALSE,0.617208077260755
"281","FCO",2012,"SCS","Male",390,500,0.78,"FCOSCS",0.376,0,FALSE,0.78
"283","FCO",2012,"All grades","Male",7310,12070,0.605633802816901,"FCOAll grades",0.376,0,FALSE,0.605633802816901
"286","FCO",2013,"SCS","Male",360,470,0.765957446808511,"FCOSCS",0.376,0,FALSE,0.765957446808511
"288","FCO",2013,"All grades","Male",7020,11250,0.624,"FCOAll grades",0.376,0,FALSE,0.624
"289","HMRC",2008,"SCS","Male",300,410,0.731707317073171,"HMRCSCS",0.580312907431552,0,FALSE,0.731707317073171
"291","HMRC",2008,"All grades","Male",40630,95370,0.42602495543672,"HMRCAll grades",0.580312907431552,0,FALSE,0.42602495543672
"293","HMRC",2009,"SCS","Male",340,480,0.708333333333333,"HMRCSCS",0.580312907431552,0,FALSE,0.708333333333333
"295","HMRC",2009,"All grades","Male",39940,93120,0.428908934707904,"HMRCAll grades",0.580312907431552,0,FALSE,0.428908934707904
"297","HMRC",2010,"SCS","Male",290,420,0.69047619047619,"HMRCSCS",0.580312907431552,0,FALSE,0.69047619047619
"299","HMRC",2010,"All grades","Male",37560,87370,0.429895845255809,"HMRCAll grades",0.580312907431552,0,FALSE,0.429895845255809
"301","HMRC",2011,"SCS","Male",270,390,0.692307692307692,"HMRCSCS",0.580312907431552,0,FALSE,0.692307692307692
"304","HMRC",2011,"All grades","Male",32890,78590,0.41850108156254,"HMRCAll grades",0.580312907431552,0,FALSE,0.41850108156254
"305","HMRC",2012,"SCS","Male",260,400,0.65,"HMRCSCS",0.580312907431552,0,FALSE,0.65
"307","HMRC",2012,"All grades","Male",33120,78860,0.41998478316003,"HMRCAll grades",0.580312907431552,0,FALSE,0.41998478316003
"310","HMRC",2013,"SCS","Male",210,330,0.636363636363636,"HMRCSCS",0.580312907431552,0,FALSE,0.636363636363636
"312","HMRC",2013,"All grades","Male",32190,76700,0.419687092568448,"HMRCAll grades",0.580312907431552,0,FALSE,0.419687092568448
"313","HMT",2008,"SCS","Male",150,220,0.681818181818182,"HMTSCS",0.528301886792453,0,FALSE,0.681818181818182
"315","HMT",2008,"All grades","Male",2980,5910,0.504230118443316,"HMTAll grades",0.528301886792453,0,FALSE,0.504230118443316
"317","HMT",2009,"SCS","Male",140,200,0.7,"HMTSCS",0.528301886792453,0,FALSE,0.7
"319","HMT",2009,"All grades","Male",3520,6790,0.518409425625921,"HMTAll grades",0.528301886792453,0,FALSE,0.518409425625921
"321","HMT",2010,"SCS","Male",180,260,0.692307692307692,"HMTSCS",0.528301886792453,0,FALSE,0.692307692307692
"323","HMT",2010,"All grades","Male",3070,6310,0.486529318541997,"HMTAll grades",0.528301886792453,0,FALSE,0.486529318541997
"325","HMT",2011,"SCS","Male",130,190,0.684210526315789,"HMTSCS",0.528301886792453,0,FALSE,0.684210526315789
"328","HMT",2011,"All grades","Male",2720,5730,0.474694589877836,"HMTAll grades",0.528301886792453,0,FALSE,0.474694589877836
"329","HMT",2012,"SCS","Male",130,200,0.65,"HMTSCS",0.528301886792453,0,FALSE,0.65
"331","HMT",2012,"All grades","Male",2480,5240,0.473282442748092,"HMTAll grades",0.528301886792453,0,FALSE,0.473282442748092
"334","HMT",2013,"SCS","Male",120,200,0.6,"HMTSCS",0.528301886792453,0,FALSE,0.6
"336","HMT",2013,"All grades","Male",2500,5300,0.471698113207547,"HMTAll grades",0.528301886792453,0,FALSE,0.471698113207547
"337","HO",2008,"SCS","Male",150,220,0.681818181818182,"HOSCS",0.520604914933837,0,FALSE,0.681818181818182
"339","HO",2008,"All grades","Male",11570,26910,0.429951690821256,"HOAll grades",0.520604914933837,0,FALSE,0.429951690821256
"341","HO",2009,"SCS","Male",170,250,0.68,"HOSCS",0.520604914933837,0,FALSE,0.68
"343","HO",2009,"All grades","Male",11460,26240,0.436737804878049,"HOAll grades",0.520604914933837,0,FALSE,0.436737804878049
"345","HO",2010,"SCS","Male",160,250,0.64,"HOSCS",0.520604914933837,0,FALSE,0.64
"347","HO",2010,"All grades","Male",11800,27040,0.436390532544379,"HOAll grades",0.520604914933837,0,FALSE,0.436390532544379
"349","HO",2011,"SCS","Male",140,210,0.666666666666667,"HOSCS",0.520604914933837,0,FALSE,0.666666666666667
"352","HO",2011,"All grades","Male",13960,29660,0.470667565745111,"HOAll grades",0.520604914933837,0,FALSE,0.470667565745111
"353","HO",2012,"SCS","Male",140,220,0.636363636363636,"HOSCS",0.520604914933837,0,FALSE,0.636363636363636
"355","HO",2012,"All grades","Male",12570,26350,0.477039848197343,"HOAll grades",0.520604914933837,0,FALSE,0.477039848197343
"358","HO",2013,"SCS","Male",140,220,0.636363636363636,"HOSCS",0.520604914933837,0,FALSE,0.636363636363636
"360","HO",2013,"All grades","Male",12680,26450,0.479395085066163,"HOAll grades",0.520604914933837,0,FALSE,0.479395085066163
"361","MoD",2008,"SCS","Male",280,320,0.875,"MoDSCS",0.345140314852841,0,FALSE,0.875
"363","MoD",2008,"All grades","Male",53520,81950,0.653081147040879,"MoDAll grades",0.345140314852841,0,FALSE,0.653081147040879
"365","MoD",2009,"SCS","Male",270,320,0.84375,"MoDSCS",0.345140314852841,0,FALSE,0.84375
"367","MoD",2009,"All grades","Male",50280,77860,0.645774466992037,"MoDAll grades",0.345140314852841,0,FALSE,0.645774466992037
"369","MoD",2010,"SCS","Male",280,340,0.823529411764706,"MoDSCS",0.345140314852841,0,FALSE,0.823529411764706
"371","MoD",2010,"All grades","Male",50040,77670,0.644264194669757,"MoDAll grades",0.345140314852841,0,FALSE,0.644264194669757
"373","MoD",2011,"SCS","Male",270,320,0.84375,"MoDSCS",0.345140314852841,0,FALSE,0.84375
"376","MoD",2011,"All grades","Male",47780,73730,0.648040146480401,"MoDAll grades",0.345140314852841,0,FALSE,0.648040146480401
"377","MoD",2012,"SCS","Male",220,270,0.814814814814815,"MoDSCS",0.345140314852841,0,FALSE,0.814814814814815
"379","MoD",2012,"All grades","Male",41240,62920,0.655435473617292,"MoDAll grades",0.345140314852841,0,FALSE,0.655435473617292
"382","MoD",2013,"SCS","Male",200,260,0.769230769230769,"MoDSCS",0.345140314852841,0,FALSE,0.769230769230769
"384","MoD",2013,"All grades","Male",38270,58440,0.65485968514716,"MoDAll grades",0.345140314852841,0,FALSE,0.65485968514716
"385","MoJ",2008,"SCS","Male",210,330,0.636363636363636,"MoJSCS",0.473080317740512,0,FALSE,0.636363636363636
"387","MoJ",2008,"All grades","Male",45600,88590,0.514730782255334,"MoJAll grades",0.473080317740512,0,FALSE,0.514730782255334
"389","MoJ",2009,"SCS","Male",190,300,0.633333333333333,"MoJSCS",0.473080317740512,0,FALSE,0.633333333333333
"391","MoJ",2009,"All grades","Male",45860,89070,0.514875940271696,"MoJAll grades",0.473080317740512,0,FALSE,0.514875940271696
"393","MoJ",2010,"SCS","Male",200,310,0.645161290322581,"MoJSCS",0.473080317740512,0,FALSE,0.645161290322581
"395","MoJ",2010,"All grades","Male",44450,85550,0.51957919345412,"MoJAll grades",0.473080317740512,0,FALSE,0.51957919345412
"397","MoJ",2011,"SCS","Male",180,270,0.666666666666667,"MoJSCS",0.473080317740512,0,FALSE,0.666666666666667
"400","MoJ",2011,"All grades","Male",43390,83440,0.520014381591563,"MoJAll grades",0.473080317740512,0,FALSE,0.520014381591563
"401","MoJ",2012,"SCS","Male",130,200,0.65,"MoJSCS",0.473080317740512,0,FALSE,0.65
"403","MoJ",2012,"All grades","Male",37880,71840,0.52728285077951,"MoJAll grades",0.473080317740512,0,FALSE,0.52728285077951
"406","MoJ",2013,"SCS","Male",140,210,0.666666666666667,"MoJSCS",0.473080317740512,0,FALSE,0.666666666666667
"408","MoJ",2013,"All grades","Male",35820,67980,0.526919682259488,"MoJAll grades",0.473080317740512,0,FALSE,0.526919682259488
"409","Whole Civil Service",2008,"SCS","Male",3270,4790,0.682672233820459,"Whole Civil ServiceSCS",0.531448432591404,0,TRUE,0.682672233820459
"411","Whole Civil Service",2008,"All grades","Male",247330,525160,0.470961230862975,"Whole Civil ServiceAll grades",0.531448432591404,0,TRUE,0.470961230862975
"413","Whole Civil Service",2009,"SCS","Male",3310,4930,0.671399594320487,"Whole Civil ServiceSCS",0.531448432591404,0,TRUE,0.671399594320487
"415","Whole Civil Service",2009,"All grades","Male",246360,524420,0.469776133633347,"Whole Civil ServiceAll grades",0.531448432591404,0,TRUE,0.469776133633347
"417","Whole Civil Service",2010,"SCS","Male",3340,5070,0.658777120315582,"Whole Civil ServiceSCS",0.531448432591404,0,TRUE,0.658777120315582
"419","Whole Civil Service",2010,"All grades","Male",247670,527490,0.469525488634856,"Whole Civil ServiceAll grades",0.531448432591404,0,TRUE,0.469525488634856
"421","Whole Civil Service",2011,"SCS","Male",3010,4610,0.6529284164859,"Whole Civil ServiceSCS",0.531448432591404,0,TRUE,0.6529284164859
"424","Whole Civil Service",2011,"All grades","Male",234320,498430,0.470116164757338,"Whole Civil ServiceAll grades",0.531448432591404,0,TRUE,0.470116164757338
"425","Whole Civil Service",2012,"SCS","Male",2870,4420,0.649321266968326,"Whole Civil ServiceSCS",0.531448432591404,0,TRUE,0.649321266968326
"427","Whole Civil Service",2012,"All grades","Male",217710,463810,0.469394795282551,"Whole Civil ServiceAll grades",0.531448432591404,0,TRUE,0.469394795282551
"430","Whole Civil Service",2013,"SCS","Male",2770,4340,0.638248847926267,"Whole Civil ServiceSCS",0.531448432591404,0,TRUE,0.638248847926267
"432","Whole Civil Service",2013,"All grades","Male",210300,448830,0.468551567408596,"Whole Civil ServiceAll grades",0.531448432591404,0,TRUE,0.468551567408596
