"","country","NAburglary","NAHomicide","NARobbery","NATotal","NAcrime","Amount.of.policemen","Crimecontrolled","Criminaleffective","Criminaltimely","Correctionalbehavior","Criminalimpartial","Criminalcorruption","Criminalinfluence","Dueaccused","a2000","a2001","securityES","crimeES","theftES","theftlossES","educ.exp","teachers.pay","PISAlevel","PISAequality","ger.pp.t","ger.p.t","ger.ls.t","ger.us.t.","ger.s.t","ger.ps.t","ger.al.t","ner.pp.t","ner.p.t","aner.p.t","ner.s.t","d9000","d9001","d9002","a9050","Peoplejustice","Civildiscrimination","Civilcorruption","Civilinfluence","Civildelays","Civilenforced","ADRseffective","enforcconttm.wbdb","enforccontcs.wbdb","enforccontpr.wbdb","a6000","a6030","a6031","a3053","a602","pollution","environ_qual","egovt","d9003","a9051","a9053","d9004","a9054","a9052","a9055","epi_acsat","epi_watsup","a3030","a3031","a3032","a3033","revenuecoll","legitimacyindex","legitimacyse","legitimacyn","legitimacyindex100","legitimacyindex100.se","proff","impar","score","researchers.unesco","a5010","a5011","a5074","a5081","X1.6","X67a","coordinating.agency","whistleblowing","budgetaryautonomy","measureperformance","published","financialsystem","conflictlegislation","freedomlegislation","primarystrategy","annualcases","Numberinvestigators","Numberprosecutors","permanentstaff","budgetbudget","LawIPCC","PracticeIPCC","startbusiness.wbdb","cnstrctpermits.wbdb","getelectrcty.wbdb","rgstrprpty.wbdb","docstoexprt.wbdb","docstoimprt.wbdb","eurodb","b3000","a5072","a5071","a5020","a5022","a5030","a5031","a5032","a5033","a5040","areaThinkTank","score.150","score.100","thinktank_sumrank","rawcountThinkTank","NIRA_TT_count_adj","econ_dept_sumrank","n.policyschools","funding","total_funding","researchers_ss","researchers_total","econ.region","X6.2","X6.4","X38d","X38e","X44d","X45i","X46c","cbi.fryetal","cwn1","c4020","X6.1","X6.3","disclosure.wbdb","liability.wbdb","shareholdersuits.wbdb","investorprotect.wbdb","epi_pops","epi_mpaeez","epi_pacov","epi_aze","RegultimeES","RegulobstES","RQ_EST","price_elec","price_gas","price_localcall","price_ldcall","price_inter","price_phone","price_mobile","price_broadb","price_elec2","privater","public","shadowshare","epi_forloss","epi_fsoc","epi_pm25","epi_co2kwh","Inflation_adj","Inflation"
"27","Burkina Faso",NA,NA,NA,NA,NA,NA,0.267208851586904,-0.0167451628459573,-0.443596049355574,-0.678969182146311,0.433654237255689,-0.544115078979848,-1.15333750801788,-0.891639963901666,-0.72974474353119,-1.22151631488371,NA,NA,NA,NA,NA,NA,NA,NA,-1.58355330223188,-1.44464527779426,-2.08671152296247,-1.8145589088792,-2.02568045572596,-2.53229213763189,-2.18884568498716,-1.57912453669646,-2.13315636572256,-2.24211762064187,-1.90726665945566,-0.58621729665202,0.775357010385608,-1.52147007854298,1.21335386995271,-1.40523021687646,0.666394676180509,0.194011076576508,-0.195982306241482,1.31807365793323,0.86799635099099,0.702752083645199,0.550010666569447,-1.80468804015105,0.177437394328805,-2.33411297352398,-1.26373797065655,0.0599063515784537,-0.319868307684193,-2.55580599904201,NA,-1.05993784716848,NA,-0.291677248233032,0.495786454792938,-1.12882642759834,-0.784968109911421,-0.194055186213344,-0.104744106056613,-0.677343526287612,-2.04953928930361,-0.613053131604851,-0.713949379862241,0.308046982854047,-1.42130280734738,-1.13991530903226,-0.368726041618263,-0.495481970395652,NA,2,40.090360592087,NA,NA,NA,0.312167050316264,NA,0.0204195025061187,-0.0912294487017027,-0.473242272961889,-0.118069811490272,-0.336131770396254,-3.21735920127756,1.00977492679132,0.77140006622137,1.1578775389095,-2.13596091200446,0.329316791288156,-2.28491337368805,-1.49078009713886,0.539755903682793,0.40386396424568,-0.217638784190688,-0.379555643768547,NA,-0.647254809064385,-0.269205779185525,0.0680442805662233,0.305049084038218,1.35288895645915,0.585316720429818,0.973100516396472,0.862049968727447,-1.72333294519276,-1.10170511158886,NA,-0.176902511348783,-0.474054929010805,0.0944315490099953,0.530387991925497,-0.212081116729372,0.585254187247886,0.773440971379918,-1.07165962384935,-0.823153231353145,-1.3420986917694,-0.569393507946619,NA,NA,-0.283956547544714,0.465621560102958,-1.16733435116155,-0.255309328547926,-0.371745813349245,NA,-0.78349199021123,-0.650776649542753,-0.854260671340235,-0.465346834352337,0.333474573908189,-0.0330944275633173,-0.331049692961416,-0.503040529115882,-0.782745379496191,-1.03186342292324,-0.313357543497594,-1.40339350563962,-0.632228367313255,0.236561019563028,-0.164561331143614,0.169463602716175,0.286550260398149,-1.44024767541254,-0.842327186867433,-0.984914476661161,0.101531998765369,NA,0.927869514561198,NA,-1.30315030131813,-0.956552903335423,-0.144995664509107,NA,NA,NA,NA,NA,-1.23987582632839,-0.303240159823797,-0.299662692708412,NA,0.585043183631383,0.698629638776636,-0.667556994081008,1.44222718074421,NA,-1.22598757748608,NA,1.47774341762285,0.897087768352282
"28","Burundi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.72974474353119,-0.256396859645003,NA,NA,NA,NA,NA,NA,NA,NA,-1.50210342622827,3.80588749273842,-1.92853567077913,-1.69168989228343,-1.91289846976285,-0.0671844305607825,-0.720441809560086,-1.51493319322623,0.0528368709484881,-0.0676621671966496,-1.9473552475204,-0.58621729665202,-1.10765686910689,-1.52147007854298,-1.80038233705403,NA,NA,NA,NA,NA,NA,NA,-1.69514211007126,-0.142361778667105,-0.888881134937688,-0.340886588330166,-1.26373797065655,-0.925560991667532,-0.319868307684193,-0.414606616338416,NA,NA,NA,-0.291677248233032,-1.31689036611046,-1.93461542122859,-0.784968109911421,-0.194055186213344,-1.75184227946925,-1.45893684490919,-0.868953094877897,-0.853286095792085,-0.713949379862241,-0.635043508382225,1.32616699053068,-1.13991530903226,NA,NA,NA,NA,NA,NA,NA,NA,-0.854785046450263,NA,0.986942621129073,-1.17077792500519,-0.473242272961889,-2.09053019168069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04530064670969,-0.896122484026974,0.274925742208741,-0.884641317359849,-1.72333294519276,-1.53775116974844,NA,-0.176902511348783,-0.474054929010805,-0.87011927302067,-0.435521111058783,-0.212081116729372,0.585254187247886,-2.27065239304196,-0.14288794984658,-0.823153231353145,0.95218477231564,-0.569393507946619,NA,NA,-0.283956547544714,-0.277049793598758,-1.04886356300241,-0.255309328547926,-0.371745813349245,NA,-0.785189726688138,NA,NA,-0.465346834352337,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.236561019563028,NA,NA,1.11710843344941,0.575287260284941,-0.842327186867433,0.520812790961314,1.01290480767236,NA,-0.668919959676879,1.78202518848801,0.703971515033667,0.387504563365564,-0.988172789016126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.667556994081008,-0.0148968503745346,NA,-0.596420855396658,NA,-1.02181932045556,-1.40759994529607
"29","Cambodia",NA,NA,NA,NA,NA,NA,0.600581200504524,-0.217263857514193,-0.15510013766273,-0.678969182146311,-0.856988548392621,-1.80357081532964,-0.424556397095893,-1.12900122407256,0.166344748412794,0.708722595593704,NA,NA,NA,NA,NA,NA,NA,NA,-1.33920367422106,1.33876968489776,-1.0981124468166,-1.29236558834719,-1.3113945446263,-0.600180691549131,-0.848129103075483,-1.25816781934531,0.725450174539581,0.601401049248035,-1.14558348622551,-1.58967685089116,-1.10765686910689,-0.477939151542342,-0.795803601385114,-2.19060687562376,-2.62836686250459,-1.69238057575597,-0.853392265146855,0.311699312006411,-0.795482158629528,-0.89225424176887,0.811751275245177,-2.64163652911164,-0.888881134937688,-0.340886588330166,-0.229292859571292,-0.925560991667532,-0.319868307684193,-1.02637786853944,NA,NA,NA,-0.291677248233032,-0.410551955658759,-1.12882642759834,-0.784968109911421,-0.194055186213344,-0.92829319276293,-1.45893684490919,-1.44238067502753,-1.51392674730698,-1.8149200307606,-1.5781339996185,-1.42130280734738,-0.164553660961977,-0.981923476506282,0.861561490065288,NA,2,67.2312298013058,NA,NA,NA,0.0204290261246328,-1.15964565645711,0.0204195025061187,-0.0912294487017027,-0.473242272961889,0.868160378604938,-0.885593158924647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.492640902037592,-0.896122484026974,0.973100516396472,-0.447968495838025,-1.22594124017115,-1.10170511158886,NA,1.11785095896159,0.637254166866984,-0.87011927302067,-0.435521111058783,-0.212081116729372,0.585254187247886,0.773440971379918,-0.14288794984658,0.191596010745991,-0.19495695972688,-0.569393507946619,NA,NA,-0.283956547544714,0.155191814642336,-0.10231450406163,-0.255309328547926,-0.371745813349245,NA,NA,NA,NA,-0.465346834352337,-1.44881459810881,-2.00709153078613,NA,NA,NA,NA,NA,NA,NA,-0.578375021988785,-1.22853552858227,0.225151268273504,-0.128728826127481,1.78460822170343,-1.81057675488549,0.0625479703805607,-1.03768401236837,-0.356548603165665,1.41094662760182,NA,NA,NA,-0.446665045654571,NA,NA,NA,NA,NA,-0.363006966602794,0.521812638554357,0.214407262696931,NA,NA,NA,-1.16007505702034,-2.00418062992663,0.34629255496797,-0.918402755714815,-1.32104880073655,0.156219264355067,0.360770134724462
"30","Cameroon",NA,NA,NA,NA,NA,NA,-0.0661634973307172,-0.952499071297722,-1.45333174028053,-1.78909547285812,-0.795529368123654,-1.70281435642166,-0.592736653462505,-1.48504311432891,-0.72974474353119,-0.256396859645003,NA,NA,NA,NA,NA,NA,NA,NA,-0.877654376867287,0.895953668105849,-0.900392631587422,-1.10806206345354,-1.04823657737906,-0.466931626302044,-0.52891086928699,-1.00140244546438,0.220990196846261,0.266869441025693,-1.02531772203128,0.417242257587116,-0.166149929360641,-0.477939151542342,-0.795803601385114,-1.74182021348245,-1.17254199657397,-1.29524549105439,-1.51080222405223,-1.46880914617181,-2.02500975269687,-1.09163003244563,-1.50901545501296,-0.450914216993591,-0.584218698004404,-0.340886588330166,-1.26373797065655,-0.925560991667532,-1.33335631189591,-1.33226349463996,NA,NA,NA,-0.291677248233032,-0.410551955658759,-1.12882642759834,-1.6314806292224,-1.08159984523511,-0.92829319276293,-0.677343526287612,-0.835222060751449,-0.733169613698468,0.387021271036115,-0.635043508382225,-0.505479541388028,-0.164553660961977,NA,NA,NA,NA,NA,NA,NA,NA,-0.490112516210724,NA,-0.946103616116835,-1.17077792500519,-0.473242272961889,-1.10430000158548,-0.885593158924647,-0.0663678980607674,1.00977492679132,-1.58192228562773,1.1578775389095,0.48744707256112,0.329316791288156,-2.28491337368805,-1.49078009713886,0.539755903682793,0.40386396424568,-0.203850108738969,-0.416984296855369,NA,-0.637495407122426,-0.166412408267088,0.0680442805662233,0.305049084038218,0.737712336960237,0.749921076480573,0.973100516396472,0.425377147205623,-2.22072465021436,-1.97379722790802,NA,-1.47165598165916,-1.58536402488859,0.0944315490099953,0.530387991925497,-0.212081116729372,0.585254187247886,-0.241256816760708,-1.07165962384935,-1.83790247345228,-0.19495695972688,-0.569393507946619,NA,NA,-0.283956547544714,0.649482121052613,-1.2298899005677,-0.255309328547926,-0.371745813349245,NA,NA,NA,NA,0.0982487426605644,-1.5028233608972,-1.40891059041558,-0.331049692961416,-0.503040529115882,1.45643061941814,0.947774477397676,-0.313357543497594,NA,0.00455250863883689,1.05149706111484,-1.05120649567583,-1.77960469179033,0.286550260398149,-1.44024767541254,0.12592238115062,-0.592116059020516,-1.03768401236837,-0.351184819680118,0.0354943560380458,-0.919989085329081,0.352915935141967,-1.55517939465158,-0.781128111396966,NA,NA,NA,NA,NA,-1.37775360337186,-0.919591066707827,-0.592770597013197,NA,-1.45990355183229,0.704807353653031,-0.036518225939989,0.814678018335963,0.913846902469312,-1.33684234788275,0.663712956343078,1.35919328474582,0.787780236066412
"31","Canada",-1.35237918121966,0.368284625770233,0.352494253794266,0.298986305755904,-1.79945474296969,-0.975000884165322,1.00062801920567,1.72108352427875,1.50375135457112,1.70780234288408,0.187817516179821,1.21912295190986,1.3693663374813,1.36329200772186,1.06243424035678,0.708722595593704,NA,NA,NA,NA,1.02908673178835,NA,1.63037870965523,-0.328050349354242,0.289793845851074,-0.305975520329345,0.523190038062634,0.980711218674506,0.831463188672675,0.599060895674652,1.13102394641318,0.63547681302653,0.893603500437354,0.768666853359206,NA,1.42070181182625,1.71686395013186,1.60912270245893,1.21335386995271,0.614309762759445,0.436527592086199,1.58398387303202,1.57902458280302,0.776179779357252,2.16984909765053,1.89900682770575,-0.171230121781453,0.486313814423111,0.329768612795447,1.65233979686365,0.805152251513966,1.04537369482444,1.70710770073924,2.03247839246569,0.874086195669521,0.70385309518456,NA,1.66860056980232,1.40212486524464,1.28854055329238,1.75456944802151,0.693489472808419,1.54235406735602,1.66743642957711,0.952522747950342,0.828344653518555,1.48799192193447,1.25113747409032,1.32616699053068,1.78616963517858,-0.748324453691799,0.735730046086824,NA,2,64.7146009217365,NA,1.60455544276713,2.1053488387816,NA,NA,0.986942621129073,0.988319027601781,0.726764919191472,-0.118069811490272,0.684296522585047,-0.0663678980607674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0680442805662233,0.305049084038218,1.96806557595807,0.420712364379063,-1.81959858035445,-0.0112956743162006,1.75840898995849,1.51457123736862,NA,1.11785095896159,0.637254166866984,1.05898237104066,0.530387991925497,0.784885445482258,0.585254187247886,0.773440971379918,-0.14288794984658,0.191596010745991,0.95218477231564,2.49079081441712,1.37046701436225,1.44941337807639,2.70430484237759,1.7075012409065,2.52835780360001,4.31305452131332,3.55410989743396,NA,1.0782965168541,NA,1.45596233130977,NA,1.41364982967607,2.18017505180771,-0.331049692961416,-0.503040529115882,1.45643061941814,-0.0420444727627804,1.61306122340782,1.48730779392011,-0.721614992631592,1.05149706111484,1.017632221566,1.22752924830542,1.11710843344941,1.78460822170343,1.5782967331777,2.28840567034422,1.35466961101248,-0.307068015613215,-0.245568673982787,0.56322266583938,NA,NA,1.65029865197361,NA,NA,NA,NA,NA,-0.801965227700422,-1.37790350991076,-0.690701798484986,0.720011235404894,NA,NA,1.20247252614177,-1.31416793895176,-0.391026008005379,0.332400932694426,0.189575731824848,0.049012780152734,0.865285722304094
"32","Cape Verde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.316943804518942,0.263359358403115,1.03726155765849,-0.0943926765384588,0.417929240141294,0.465811830427566,0.0456819515322982,0.539189797821182,0.305066859795148,0.266869441025693,-0.0231030204126621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.672156283951454,0.582736451400138,0.177437394328805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.599104821866306,-0.132587203230382,NA,NA,NA,NA,0.44887053823243,-0.276310274463383,NA,2,44.4737945107323,NA,NA,NA,-0.125439985971184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.185052592288134,-0.237705059823955,-0.42324903197899,-0.0112956743162006,0.76362557991528,1.07852517920904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.569393507946619,NA,NA,-0.283956547544714,-0.771340100009034,-0.285024112578452,-0.255309328547926,-0.371745813349245,NA,NA,NA,NA,-0.465346834352337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.78984517223,0.172180273145445,0.12592238115062,-0.788515267840838,-1.03768401236837,-0.376781277266052,-1.13794388520526,-1.23214431549336,0.909961578583455,0.106987824884365,0.0656061952509461,NA,NA,NA,NA,NA,-0.074502592386935,-1.4263503263637,1.56539717242963,NA,NA,NA,-0.19043012060853,NA,-0.369041828561224,NA,NA,1.18821339065741,0.630130557911342
"33","Central African Republic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.52192372741916,-2.18663577012242,NA,NA,NA,NA,NA,NA,NA,NA,-1.52925338489614,-0.685532106150985,-2.48215115342082,-1.87599341717709,-2.2888384229732,-2.39904307238481,-2.06115839147176,-1.48283752149112,-1.71277305097813,-1.82395311036395,-2.10770959977938,-0.58621729665202,-0.166149929360641,-0.477939151542342,-1.80038233705403,NA,NA,NA,NA,NA,NA,NA,-0.694711339132913,-1.81625875658829,-0.736549916471046,-1.33749978092707,0.805152251513966,0.0599063515784537,-1.33335631189591,-1.02637786853944,NA,NA,NA,-1.27181615725071,-1.31689036611046,-1.93461542122859,-0.784968109911421,-1.96914450425687,-1.75184227946925,-1.45893684490919,-1.27372550439528,-1.15357730102613,-1.8149200307606,-1.5781339996185,-2.33712607330674,-2.11527695710254,-1.53672115569068,NA,NA,NA,NA,NA,NA,NA,-0.708916034354448,NA,-0.946103616116835,-0.0912294487017027,-1.67324946511525,-0.118069811490272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.185052592288134,-0.40230941587471,-1.12142380616672,0.425377147205623,-1.22594124017115,-4.15402751870592,NA,-0.176902511348783,-1.58536402488859,-1.83467009505134,-1.40143021404306,-2.20601424115263,-0.399349916004439,-1.25595460490133,0.785883724156189,-0.823153231353145,-1.3420986917694,-0.569393507946619,NA,NA,-0.283956547544714,-0.771340100009034,-0.866207358308293,-0.255309328547926,-0.371745813349245,NA,NA,NA,NA,-0.465346834352337,NA,NA,NA,NA,NA,NA,NA,NA,0.00455250863883689,1.05149706111484,NA,NA,0.286550260398149,-1.44024767541254,-0.358202402858406,-0.788515267840838,0.443296802105489,NA,1.3231144252308,NA,NA,NA,-1.16224373164606,NA,NA,NA,NA,NA,-1.01222800325708,-0.602956747737945,4.28254547788702,NA,NA,NA,-1.0908147044195,1.44222718074421,NA,-0.603998375887864,NA,1.43363520295035,0.856418390913559
"34","Chad",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166344748412794,0.708722595593704,NA,NA,NA,NA,NA,NA,NA,NA,-1.63785321956762,-0.242716089359071,-2.28443133819164,-1.56882087568767,-2.02568045572596,-1.86604681139646,-1.55040921741017,-1.61122020843158,-2.30130969162034,-2.40938342475305,-2.22797536397362,-0.58621729665202,-1.10765686910689,-0.477939151542342,-0.795803601385114,NA,NA,NA,NA,NA,NA,NA,-1.17747735069037,-0.416202067681862,-0.431887479537762,-0.340886588330166,-0.229292859571292,0.0599063515784537,-0.319868307684193,-1.33226349463996,NA,NA,NA,-1.27181615725071,-1.31689036611046,-1.12882642759834,-1.6314806292224,-1.08159984523511,-0.92829319276293,-1.45893684490919,-2.11700135755651,-2.17456739882187,-0.713949379862241,-0.635043508382225,-0.505479541388028,-0.164553660961977,NA,NA,NA,NA,NA,NA,NA,NA,-0.63598152830654,NA,0.0204195025061187,-0.0912294487017027,-0.473242272961889,-1.10430000158548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.492640902037592,0.420712364379063,-0.42324903197899,-0.0112956743162006,-0.728549535149541,-1.53775116974844,NA,-0.176902511348783,-0.474054929010805,-0.87011927302067,-1.40143021404306,-0.212081116729372,-0.399349916004439,0.773440971379918,-0.14288794984658,-0.823153231353145,-0.19495695972688,-0.569393507946619,NA,NA,-0.283956547544714,-0.56619108731874,-1.10346655333116,-0.255309328547926,-0.371745813349245,NA,NA,NA,NA,-0.465346834352337,NA,NA,NA,NA,NA,NA,NA,NA,0.00455250863883689,1.05149706111484,NA,NA,0.286550260398149,-1.44024767541254,-1.32645197087646,-1.24678008842159,0.101531998765369,NA,0.0794104572235573,NA,-1.33297111498709,-2.09336391310883,-1.01023090114318,NA,NA,NA,NA,NA,-1.44145864556276,-0.730496822143316,1.43510325932256,NA,-1.75972656943787,-0.357759605086872,-0.867642457150111,1.44222718074421,NA,-1.022001375867,NA,1.70183981491664,1.10371279346084
"35","Chile",NA,NA,NA,NA,NA,NA,0.133859912019855,0.317452661601101,1.07100748703186,-0.678969182146311,0.187817516179821,0.866475345731918,0.864825568381463,0.473187282080996,0.166344748412794,0.708722595593704,0.620736514101223,-0.813295097919061,2.02705494833597,0.922262631344725,0.420569246090435,NA,0.606945676551112,0.375029665063851,1.34864223389796,-0.179456658388798,0.444102111970965,0.489235152291436,0.417929240141294,0.265938232556935,0.811805712624682,0.956433530377689,0.305066859795148,0.183236538970107,0.738580152817486,-1.58967685089116,-1.10765686910689,0.565591775458291,1.21335386995271,2.07286641471871,0.436527592086199,0.839355589216565,0.987355619788188,0.0794590783309914,0.795671198398794,1.50025524635223,0.352251095570007,0.243328769241003,0.329768612795447,1.65233979686365,1.83959736259922,1.04537369482444,0.693619696527521,1.42070714026467,-0.0859376555792504,0.177410933640454,NA,-1.27181615725071,0.495786454792938,1.28854055329238,0.908056928710534,0.693489472808419,1.54235406735602,0.885843110955538,0.817598611444546,0.588111689331321,1.48799192193447,1.25113747409032,1.32616699053068,0.810807987108304,0.317471087899283,-0.259162875520566,NA,2,44.8167424895887,NA,-0.0845194158196188,1.22023079468683,1.69792266522652,-0.265714147991289,0.0204195025061187,-0.0912294487017027,0.726764919191472,-1.10430000158548,0.605802038509562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.122535717461323,0.091503652277554,-0.42324903197899,-0.0112956743162006,0.266233874893673,0.642479121049458,NA,1.11785095896159,0.637254166866984,1.05898237104066,-1.40143021404306,-1.209047678941,-0.399349916004439,-0.241256816760708,-0.14288794984658,0.191596010745991,-0.19495695972688,0.997163961465751,1.05713720604615,-0.381013733637183,-0.283956547544714,1.11059853102749,0.470467020703335,-0.255309328547926,-0.371745813349245,-0.107291442046219,-0.562332451450004,-0.482722340277804,-0.708824467682712,2.2708905795329,0.711535913426946,0.0267236664737375,NA,NA,NA,NA,NA,1.59390755666324,1.06867731931799,1.05149706111484,0.249206412304751,1.33890457942008,1.11710843344941,0.575287260284941,-0.358202402858406,0.717211999781637,1.35466961101248,-0.345497206711802,0.212915387261072,-0.165828945514069,-0.0276927154218854,0.465591117926538,1.50795058585205,NA,NA,NA,NA,NA,-1.07244437861759,-0.625327500873496,0.108792345626828,-0.686030290629434,NA,NA,0.956213494672101,-1.39653033588119,-0.187148921521442,0.0514130796717549,-0.436072643487863,0.711483686957685,0.739042632207126
"36","China",NA,NA,NA,NA,NA,NA,0.000510972452806949,1.38688569983169,0.421891685722958,1.37476445567054,0.740950138600525,0.161180133376035,-2.94726024259507,-0.238896498431697,0.166344748412794,0.708722595593704,NA,NA,NA,NA,0.618224510599235,0.225275454162315,2.1110435607335,0.0807443799954708,-0.0360056581633527,0.516397082284209,0.127750407604285,0.0899108483551923,0.0795832822519828,0.199313699933391,-0.337379929013894,NA,NA,NA,NA,0.417242257587116,-0.166149929360641,0.565591775458291,-0.795803601385114,-0.0588702304525249,-1.0959196352092,-0.74918474958973,-3.2200681172062,2.09220777018463,-1.01245761640612,-1.29100582312239,0.782668985392318,0.918287228080191,0.177437394328805,-1.33749978092707,-0.229292859571292,0.0599063515784537,-1.33335631189591,-0.72049224243893,-0.92888542740744,0.968873229002436,NA,-0.291677248233032,-0.410551955658759,0.482751559662136,0.908056928710534,0.693489472808419,-0.104744106056613,-0.677343526287612,-0.565373787739857,0.167704002003661,-0.713949379862241,0.308046982854047,1.32616699053068,-0.164553660961977,-0.908923781876756,1.18390829728741,NA,2,73.6781659457482,NA,0.271295150921789,-0.948998282194258,0.166298038220448,NA,0.0204195025061187,-0.0912294487017027,0.726764919191472,-1.10430000158548,-1.86677420986821,-0.0663678980607674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0680442805662233,0.305049084038218,-1.72299414103542,-2.04835297638226,0.274925742208741,0.862049968727447,-0.728549535149541,1.07852517920904,NA,-0.176902511348783,0.637254166866984,0.0944315490099953,1.49629709490978,0.784885445482258,0.585254187247886,0.773440971379918,0.785883724156189,-0.823153231353145,0.95218477231564,2.49079081441712,2.05296370782791,1.71051159895042,-0.283956547544714,2.76937522402047,1.69121809429185,-0.255309328547926,1.59118204204236,NA,0.484401381184341,NA,-0.347625599510455,2.7319500291626,-0.584674393494508,-0.81072965004503,2.44284709890827,1.62214653287609,1.45643061941814,1.93759342755813,1.61306122340782,-0.0301042954741144,-0.000193680851745159,-2.20824710509241,-0.696548429862942,0.225151268273504,1.94766660650067,-1.44024767541254,-0.842327186867433,-0.133851238439762,0.101531998765369,-0.315348464824825,0.346420334865026,0.841524830256706,NA,NA,-0.202789129629302,NA,NA,NA,NA,NA,0.818984491711108,1.36202668998879,-0.145625580071403,0.0370651962058028,0.881022316395862,1.08164796111311,1.46412274707829,-0.0148968503745346,0.354989668654385,-2.15051765925363,-0.973174577165583,0.247054982070266,0.444523968700876
"37","Colombia",NA,NA,NA,NA,NA,NA,-2.39976993975406,-0.48462211707184,-1.02058787274126,-0.956500754824263,-0.611151827316753,-0.59449330843384,0.0799843720039415,-0.594938388688043,-0.72974474353119,-1.22151631488371,0.944802782751357,-1.07136706119415,0.14611190158357,1.11596190855124,0.37208392913452,-0.254728049699696,0.0982888294897651,0.278289641211325,-0.361805162177779,0.453137651313935,0.760453816337644,0.335648881546727,0.681087207388537,0.798934493545283,0.620274772351586,-0.231106323821598,-0.199393117898172,-0.0676621671966496,0.377782860234784,0.417242257587116,0.775357010385608,0.565591775458291,-0.795803601385114,0.614309762759445,-0.17645129883196,-0.15348212253737,0.132722673211204,-0.849501856370689,-0.361531243076349,0.902127874321958,NA,-0.501053988221645,0.634431049728731,0.65572660426674,0.805152251513966,1.04537369482444,0.693619696527521,1.11482151416415,-0.296674598536298,NA,NA,-0.291677248233032,-0.410551955658759,-0.323037433968105,0.908056928710534,-1.08159984523511,-0.104744106056613,0.104249792333963,0.0755158606626711,0.347878725144086,0.387021271036115,1.25113747409032,-0.505479541388028,-0.164553660961977,-0.441725736247789,-0.271781387857992,NA,2,44.5643722428402,NA,-1.21386954182707,-0.508450774574551,1.11444661684325,-0.495538961101906,0.986942621129073,0.988319027601781,0.726764919191472,-0.118069811490272,0.0955878920189116,-0.0663678980607674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0680442805662233,1.08408875896422,-0.185052592288134,1.24373414463284,0.274925742208741,-0.447968495838025,0.76362557991528,0.642479121049458,NA,1.11785095896159,-0.474054929010805,1.05898237104066,-0.435521111058783,-0.212081116729372,0.585254187247886,-0.241256816760708,0.785883724156189,0.191596010745991,-0.19495695972688,0.672073914174999,-2.02693371277984,NA,-0.283956547544714,1.09341432183237,1.02205182487822,-0.255309328547926,-0.371745813349245,NA,-0.761181475343756,-0.472299943033465,-0.790185449565504,1.69755769148473,0.171448285543007,0.265996042621957,2.44284709890827,1.62214653287609,1.45643061941814,1.93759342755813,1.61306122340782,NA,0.531380221041945,1.05149706111484,-0.519219396956499,-0.999977373987727,1.11710843344941,1.38150123456393,1.5782967331777,2.02654005858379,1.2407480098991,0.674470860891512,1.08421083478162,0.555274869116287,-0.174967599453713,-0.421884582141538,0.344051895033579,NA,NA,NA,NA,NA,0.282897355506486,-0.726319974749688,-0.0858128885292997,-0.514961346590652,0.54852627764096,NA,-0.198125715341957,-0.440420306480536,-0.928698679617473,-0.0641219403188473,0.189409536294413,0.613569630611378,0.648762312686805
