"","country","crimeindex","crimeindex100","educindex","educindex100","civiljindex","civiljindex100","genindex","genindex100","taxindex","taxindex100","delivery_overallindex","delivery_overallindex100","legitimacyindex","legitimacyindex100","impar_noCBindex","impar_noCBindex100","imparindex","imparindex100","regqualindex","regqualindex100","priceindex","priceindex100","shadowindex","shadowindex100","inflationindex","inflationindex100","enviroindex","enviroindex100","aggregate_reg_outindex","aggregate_reg_outindex100","regulatoryindex","regulatoryindex100","coordoutindex","coordoutindex100","coordexpindex","coordexpindex100","selfmonindex","selfmonindex100","aggregatecoordindex","aggregatecoordindex100","intelligenceindex","intelligenceindex100","efficacyplusindex","efficacyplusindex100","intelligenceaggregateindex","intelligenceaggregateindex100","aggregate_deli_index","aggregate_deli_index100","deli_pure","reg_pure","coord_pure","legit_pure","intel_pure"
"101","Macao",NA,NA,0.502458368025367,60.0491673605073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.51422299104543,80.2844598209087,1.5256875049457,80.513750098914,0.117187031750285,52.3437406350057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.463777826975833,40.7244434604833,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","Macedonia",0.272309949530848,55.446198990617,-0.169356457144651,46.612870857107,0.218436172285006,54.3687234457001,0.285852215302199,55.717044306044,NA,NA,0.306820764577309,56.1364152915462,NA,NA,0.218461643797867,54.3692328759573,0.686386260770797,63.7277252154159,0.169093617676703,53.381872353534,1.03529386753354,70.7058773506707,-0.305864041609936,43.8827191678013,0.550829994099472,61.0165998819894,-0.116636660829962,47.6672667834008,0.123520409458869,52.4704081891774,0.326333429302123,56.5266685860425,0.770115234269876,65.4023046853975,NA,NA,-0.0836666102702044,48.3266677945959,0.606308902412039,62.1261780482408,NA,NA,-0.418602445877407,41.6279510824519,NA,NA,NA,NA,0.129919457987507,0.176272846982527,0.428047850411086,NA,NA
"103","Madagascar",-0.227582962657425,45.4483407468515,-0.613921269567038,37.7215746086592,-0.878980506168936,32.4203898766213,-1.33932228914999,23.2135542170002,-0.531966347056368,39.3606730588726,-0.644993029323019,37.1001394135396,-0.0637565661377267,48.7248686772455,-0.36874181050442,42.6251637899116,-0.380614061830376,42.3877187633925,-0.293468510292701,44.130629794146,-0.644456525072247,37.1108694985551,-0.58290545201331,38.3418909597338,-0.55857956715832,38.8284086568336,0.742888202038937,64.8577640407787,-0.147178432029886,47.0564313594023,-0.273753668050988,44.5249266389802,0.704607986784783,64.0921597356956,-1.77016709751783,14.5966580496434,-0.429929112042112,41.4014177591578,-0.812020271440633,33.7595945711873,-1.97611873896454,10.4776252207092,-0.810161044219052,33.796779115619,-2.05785997829763,8.84280043404749,-0.537206471463053,39.2558705707389,0.426073394153128,0.360822023639153,-0.123912265392468,0.284861876581242,-1.12526970577039
"104","Malawi",-0.472903295724511,40.5419340855098,-0.387274166438036,42.2545166712393,-0.17869627431604,46.4260745136792,NA,NA,NA,NA,-0.372979433952197,42.5404113209561,-0.324775315991965,43.5044936801607,-0.557279764300755,38.8544047139849,-0.244370327906328,45.1125934418734,-0.0158601816354767,49.6827963672905,-1.73196642678328,15.3606714643343,-0.652165804614153,36.9566839077169,-1.49027150341138,20.1945699317724,NA,NA,NA,NA,-0.130115254770903,47.3976949045819,-0.671012555429831,36.5797488914034,NA,NA,-0.138287260951171,47.2342547809766,-0.570942247546114,38.5811550490777,NA,NA,-0.473449726074635,40.5310054785073,NA,NA,-0.0947998741523593,48.1040025169528,0.740204947327645,0.530941311932124,0.146405052556081,0.0380825851265574,NA
"105","Malaysia",0.364589614294177,57.2917922858835,-0.192790177865644,46.1441964426871,0.382200034267495,57.6440006853499,0.23464726854026,54.6929453708052,-0.228255792483398,45.434884150332,0.25779443842093,55.1558887684186,1.19330984511284,73.8661969022568,-0.0349652929120844,49.3006941417583,-0.0118432581085267,49.7631348378295,0.648746143880006,62.9749228776001,0.350480330892911,57.0096066178582,0.102002479261698,52.040049585234,0.794853714403121,65.8970742880624,-0.562649971814961,38.7470005637008,0.0373398433649175,50.7467968672984,0.224747576378799,54.494951527576,-0.0943258918411246,48.1134821631775,0.381028837900207,57.6205767580041,-0.462488360486075,40.7502327902785,-0.244722002437198,45.105559951256,0.575770339122994,61.5154067824599,0.462307023338271,59.2461404667654,0.693865133851344,63.8773026770269,0.686811115768183,63.7362223153637,-0.143850789433441,-0.0666165258467568,-0.579005661976216,1.04402626724002,0.192657678627909
"106","Maldives",NA,NA,0.253944979110662,55.0788995822132,-0.148555592104574,47.0288881579085,NA,NA,NA,NA,0.0974987287022613,51.9499745740452,3.31631503321427,116.326300664285,NA,NA,NA,NA,-0.37684923118497,42.4630153763006,1.40748266097724,78.1496532195449,0.178958426595968,53.5791685319194,-0.911363026500809,31.7727394699838,NA,NA,NA,NA,NA,NA,0.0254488644531766,50.5089772890635,NA,NA,-1.55195623883086,18.9608752233828,-2.30010886077545,3.99782278449099,NA,NA,-0.316509277088692,43.6698144582262,NA,NA,NA,NA,0.0221132901424583,NA,-2.40789516824311,3.27733506309851,NA
"107","Mali",NA,NA,-1.38971533129054,22.2056933741892,-0.95314502047492,30.9370995905016,-1.09830542180124,28.0338915639752,-0.716400490556823,35.6719901888635,-1.27237434143126,24.5525131713749,0.113670761999496,52.2734152399899,NA,NA,-0.871332298313887,32.5733540337223,-0.212871600852367,45.7425679829527,-0.0285696560313295,49.4286068793734,-0.690643778281289,36.1871244343742,0.745066372163738,64.9013274432748,NA,NA,NA,NA,-0.542101949583127,39.1579610083375,0.791781663502193,65.8356332700439,-0.165530507661936,46.6893898467613,NA,NA,0.503305482351023,60.0661096470205,-1.40922505469435,21.8154989061129,-0.462369595369089,40.7526080926182,-1.40414053488718,21.9171893022564,-0.404464769200512,41.9107046159898,-0.328423052234984,0.0125524885932409,1.10316712072747,0.419313458482896,-0.595306593430283
"108","Malta",0.5148832268389,60.297664536778,0.715684569560978,64.3136913912196,0.382390489270077,57.6478097854015,0.980649717707782,69.6129943541556,0.538255650838287,60.7651130167657,0.840855035559663,66.8171007111933,NA,NA,NA,NA,0.334721843089704,56.6944368617941,0.558065174619728,61.1613034923946,-0.151204443612935,46.9759111277413,0.509869000133332,60.1973800026666,0.863365070287635,67.2673014057527,NA,NA,NA,NA,0.446393508854716,58.9278701770943,-0.00566870227845013,49.886625954431,0.152874094060409,53.0574818812082,NA,NA,0.123194061463135,52.4638812292627,0.901419695949117,68.0283939189823,-0.277342347761255,44.4531530447749,0.457215642099245,59.1443128419849,NA,NA,0.190154460523541,-0.00155946576464958,-0.383989779179561,NA,-0.286466292463531
"109","Marshall Islands",NA,NA,0.368943616269536,57.3788723253907,0.331632391745905,56.6326478349181,NA,NA,NA,NA,0.500886343850427,60.0177268770085,NA,NA,NA,NA,NA,NA,-0.859561938010802,32.808761239784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.819704596585227,66.3940919317045,NA,NA,NA,NA,NA,NA,NA,NA,-0.294610495206921,44.1077900958616,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","Mauritania",NA,NA,-1.33500548796209,23.2998902407583,0.0178542372396103,50.3570847447922,-1.42590250605484,21.4819498789032,0.00625876288503925,50.1251752577008,-0.505673176689254,39.8865364662149,NA,NA,NA,NA,NA,NA,-0.348579848493222,43.0284030301356,-0.169884696024474,46.6023060795105,-0.0596050101402703,48.8078997971946,0.124698703816957,52.4939740763391,NA,NA,NA,NA,NA,NA,-0.120695291115546,47.5860941776891,-0.677048406393546,36.4590318721291,NA,NA,-0.545296234577299,39.094075308454,-0.775254467211666,34.4949106557667,-0.425990177816738,41.4801964436652,-0.902815844574341,31.9436831085132,NA,NA,0.0750176371510594,NA,-0.197618709842948,NA,-0.447643832576921
