"","Group","Date","Wage.band","gradeval","Gender","count","total","share","grp","sharebothgenders","gradescore","meangradescore","sorter","yvar"
"52","DCMS",2012,"< 20",1,"Female",0,460,0,"DCMSFemale",0.0217391304347826,0.0217391304347826,0.470108695652174,0.470108695652174,0
"53","DCMS",2012,"30-40",3,"Male",70,460,0.152173913043478,"DCMSMale",0.260869565217391,0.782608695652174,0.470108695652174,0.470108695652174,0.152173913043478
"54","DCMS",2012,"30-40",3,"Female",-50,460,-0.108695652173913,"DCMSFemale",0.260869565217391,0.782608695652174,0.470108695652174,0.470108695652174,-0.108695652173913
"55","DCMS",2012,"50-60",5,"Female",-30,460,-0.0652173913043478,"DCMSFemale",0.130434782608696,0.652173913043478,0.470108695652174,0.470108695652174,-0.0652173913043478
"56","DCMS",2012,"> 80",7,"Female",-10,460,-0.0217391304347826,"DCMSFemale",0.0434782608695652,0.304347826086957,0.470108695652174,0.470108695652174,-0.0217391304347826
"57","DCMS",2012,"> 80",7,"Male",10,460,0.0217391304347826,"DCMSMale",0.0434782608695652,0.304347826086957,0.470108695652174,0.470108695652174,0.0217391304347826
"58","DCMS",2012,"60-70",6,"Male",10,460,0.0217391304347826,"DCMSMale",0.0434782608695652,0.260869565217391,0.470108695652174,0.470108695652174,0.0217391304347826
"59","DCMS",2012,"60-70",6,"Male",0,460,0,"DCMSMale",0.0434782608695652,0.260869565217391,0.470108695652174,0.470108695652174,0
"60","DCMS",2012,"60-70",6,"Female",0,460,0,"DCMSFemale",0.0434782608695652,0.260869565217391,0.470108695652174,0.470108695652174,0
"61","DCMS",2012,"50-60",5,"Male",30,460,0.0652173913043478,"DCMSMale",0.130434782608696,0.652173913043478,0.470108695652174,0.470108695652174,0.0652173913043478
"62","DCMS",2012,"20-30",2,"Female",-70,460,-0.152173913043478,"DCMSFemale",0.304347826086957,0.608695652173913,0.470108695652174,0.470108695652174,-0.152173913043478
"63","DCMS",2012,"20-30",2,"Male",70,460,0.152173913043478,"DCMSMale",0.304347826086957,0.608695652173913,0.470108695652174,0.470108695652174,0.152173913043478
"64","DCMS",2012,"60-70",6,"Female",-10,460,-0.0217391304347826,"DCMSFemale",0.0434782608695652,0.260869565217391,0.470108695652174,0.470108695652174,-0.0217391304347826
"65","DECC",2012,"60-70",6,"Female",-40,1310,-0.0305343511450382,"DECCFemale",0.114503816793893,0.687022900763359,0.561068702290076,0.561068702290076,-0.0305343511450382
"66","DECC",2012,"< 20",1,"Female",-20,1310,-0.0152671755725191,"DECCFemale",0.0229007633587786,0.0229007633587786,0.561068702290076,0.561068702290076,-0.0152671755725191
"67","DECC",2012,"60-70",6,"Female",-10,1310,-0.00763358778625954,"DECCFemale",0.114503816793893,0.687022900763359,0.561068702290076,0.561068702290076,-0.00763358778625954
"68","DECC",2012,"20-30",2,"Female",-160,1310,-0.122137404580153,"DECCFemale",0.221374045801527,0.442748091603053,0.561068702290076,0.561068702290076,-0.122137404580153
"69","DECC",2012,"30-40",3,"Male",180,1310,0.137404580152672,"DECCMale",0.251908396946565,0.755725190839695,0.561068702290076,0.561068702290076,0.137404580152672
"70","DECC",2012,"< 20",1,"Male",10,1310,0.00763358778625954,"DECCMale",0.0229007633587786,0.0229007633587786,0.561068702290076,0.561068702290076,0.00763358778625954
"71","DECC",2012,"> 80",7,"Female",-10,1310,-0.00763358778625954,"DECCFemale",0.0305343511450382,0.213740458015267,0.561068702290076,0.561068702290076,-0.00763358778625954
"72","DECC",2012,"> 80",7,"Male",30,1310,0.0229007633587786,"DECCMale",0.0305343511450382,0.213740458015267,0.561068702290076,0.561068702290076,0.0229007633587786
"73","DECC",2012,"50-60",5,"Female",-90,1310,-0.0687022900763359,"DECCFemale",0.183206106870229,0.916030534351145,0.561068702290076,0.561068702290076,-0.0687022900763359
"74","DECC",2012,"40-50",4,"Male",130,1310,0.099236641221374,"DECCMale",0.190839694656489,0.763358778625954,0.561068702290076,0.561068702290076,0.099236641221374
"75","DECC",2012,"40-50",4,"Female",-120,1310,-0.0916030534351145,"DECCFemale",0.190839694656489,0.763358778625954,0.561068702290076,0.561068702290076,-0.0916030534351145
"76","DECC",2012,"60-70",6,"Male",80,1310,0.0610687022900763,"DECCMale",0.114503816793893,0.687022900763359,0.561068702290076,0.561068702290076,0.0610687022900763
"77","DECC",2012,"20-30",2,"Male",130,1310,0.099236641221374,"DECCMale",0.221374045801527,0.442748091603053,0.561068702290076,0.561068702290076,0.099236641221374
"78","DECC",2012,"30-40",3,"Female",-150,1310,-0.114503816793893,"DECCFemale",0.251908396946565,0.755725190839695,0.561068702290076,0.561068702290076,-0.114503816793893
"79","DECC",2012,"50-60",5,"Male",150,1310,0.114503816793893,"DECCMale",0.183206106870229,0.916030534351145,0.561068702290076,0.561068702290076,0.114503816793893
"80","DECC",2012,"60-70",6,"Male",20,1310,0.0152671755725191,"DECCMale",0.114503816793893,0.687022900763359,0.561068702290076,0.561068702290076,0.0152671755725191
"81","Defra",2012,"> 80",7,"Male",30,2170,0.0138248847926267,"DefraMale",0.0184331797235023,0.129032258064516,0.42684331797235,0.42684331797235,0.0138248847926267
"82","Defra",2012,"< 20",1,"Female",-110,2170,-0.0506912442396313,"DefraFemale",0.0783410138248848,0.0783410138248848,0.42684331797235,0.42684331797235,-0.0506912442396313
"83","Defra",2012,"40-50",4,"Male",120,2170,0.0552995391705069,"DefraMale",0.105990783410138,0.423963133640553,0.42684331797235,0.42684331797235,0.0552995391705069
"84","Defra",2012,"20-30",2,"Male",280,2170,0.129032258064516,"DefraMale",0.317972350230415,0.635944700460829,0.42684331797235,0.42684331797235,0.129032258064516
"85","Defra",2012,"30-40",3,"Female",-300,2170,-0.138248847926267,"DefraFemale",0.290322580645161,0.870967741935484,0.42684331797235,0.42684331797235,-0.138248847926267
"86","Defra",2012,"50-60",5,"Female",-110,2170,-0.0506912442396313,"DefraFemale",0.133640552995392,0.668202764976959,0.42684331797235,0.42684331797235,-0.0506912442396313
"87","Defra",2012,"> 80",7,"Female",-10,2170,-0.00460829493087558,"DefraFemale",0.0184331797235023,0.129032258064516,0.42684331797235,0.42684331797235,-0.00460829493087558
"88","Defra",2012,"30-40",3,"Male",330,2170,0.152073732718894,"DefraMale",0.290322580645161,0.870967741935484,0.42684331797235,0.42684331797235,0.152073732718894
"89","Defra",2012,"< 20",1,"Male",60,2170,0.0276497695852535,"DefraMale",0.0783410138248848,0.0783410138248848,0.42684331797235,0.42684331797235,0.0276497695852535
"90","Defra",2012,"40-50",4,"Female",-110,2170,-0.0506912442396313,"DefraFemale",0.105990783410138,0.423963133640553,0.42684331797235,0.42684331797235,-0.0506912442396313
"91","Defra",2012,"60-70",6,"Male",20,2170,0.00921658986175115,"DefraMale",0.0506912442396313,0.304147465437788,0.42684331797235,0.42684331797235,0.00921658986175115
"92","Defra",2012,"60-70",6,"Male",60,2170,0.0276497695852535,"DefraMale",0.0506912442396313,0.304147465437788,0.42684331797235,0.42684331797235,0.0276497695852535
"93","Defra",2012,"60-70",6,"Female",-10,2170,-0.00460829493087558,"DefraFemale",0.0506912442396313,0.304147465437788,0.42684331797235,0.42684331797235,-0.00460829493087558
"94","Defra",2012,"60-70",6,"Female",-20,2170,-0.00921658986175115,"DefraFemale",0.0506912442396313,0.304147465437788,0.42684331797235,0.42684331797235,-0.00921658986175115
"95","Defra",2012,"50-60",5,"Male",180,2170,0.0829493087557604,"DefraMale",0.133640552995392,0.668202764976959,0.42684331797235,0.42684331797235,0.0829493087557604
"96","Defra",2012,"20-30",2,"Female",-410,2170,-0.188940092165899,"DefraFemale",0.317972350230415,0.635944700460829,0.42684331797235,0.42684331797235,-0.188940092165899
"97","DfE",2012,"< 20",1,"Male",30,2790,0.010752688172043,"DfEMale",0.046594982078853,0.046594982078853,0.484767025089606,0.484767025089606,0.010752688172043
"98","DfE",2012,"20-30",2,"Female",-560,2790,-0.200716845878136,"DfEFemale",0.297491039426523,0.594982078853047,0.484767025089606,0.484767025089606,-0.200716845878136
"99","DfE",2012,"20-30",2,"Male",270,2790,0.0967741935483871,"DfEMale",0.297491039426523,0.594982078853047,0.484767025089606,0.484767025089606,0.0967741935483871
"100","DfE",2012,"30-40",3,"Female",-430,2790,-0.154121863799283,"DfEFemale",0.279569892473118,0.838709677419355,0.484767025089606,0.484767025089606,-0.154121863799283
"101","DfE",2012,"> 80",7,"Male",20,2790,0.00716845878136201,"DfEMale",0.014336917562724,0.100358422939068,0.484767025089606,0.484767025089606,0.00716845878136201
"102","DfE",2012,"> 80",7,"Female",-20,2790,-0.00716845878136201,"DfEFemale",0.014336917562724,0.100358422939068,0.484767025089606,0.484767025089606,-0.00716845878136201
"103","DfE",2012,"50-60",5,"Male",190,2790,0.0681003584229391,"DfEMale",0.146953405017921,0.734767025089606,0.484767025089606,0.484767025089606,0.0681003584229391
"104","DfE",2012,"30-40",3,"Male",350,2790,0.125448028673835,"DfEMale",0.279569892473118,0.838709677419355,0.484767025089606,0.484767025089606,0.125448028673835
"105","DfE",2012,"< 20",1,"Female",-100,2790,-0.03584229390681,"DfEFemale",0.046594982078853,0.046594982078853,0.484767025089606,0.484767025089606,-0.03584229390681
"106","DfE",2012,"40-50",4,"Male",180,2790,0.0645161290322581,"DfEMale",0.14336917562724,0.573476702508961,0.484767025089606,0.484767025089606,0.0645161290322581
"107","DfE",2012,"40-50",4,"Female",-220,2790,-0.0788530465949821,"DfEFemale",0.14336917562724,0.573476702508961,0.484767025089606,0.484767025089606,-0.0788530465949821
"108","DfE",2012,"60-70",6,"Female",-20,2790,-0.00716845878136201,"DfEFemale",0.0824372759856631,0.494623655913978,0.484767025089606,0.484767025089606,-0.00716845878136201
"109","DfE",2012,"60-70",6,"Male",80,2790,0.028673835125448,"DfEMale",0.0824372759856631,0.494623655913978,0.484767025089606,0.484767025089606,0.028673835125448
"110","DfE",2012,"60-70",6,"Female",-110,2790,-0.039426523297491,"DfEFemale",0.0824372759856631,0.494623655913978,0.484767025089606,0.484767025089606,-0.039426523297491
"111","DfE",2012,"50-60",5,"Female",-220,2790,-0.0788530465949821,"DfEFemale",0.146953405017921,0.734767025089606,0.484767025089606,0.484767025089606,-0.0788530465949821
"112","DfE",2012,"60-70",6,"Male",20,2790,0.00716845878136201,"DfEMale",0.0824372759856631,0.494623655913978,0.484767025089606,0.484767025089606,0.00716845878136201
"113","DfID",2012,"> 80",7,"Male",20,1710,0.0116959064327485,"DfIDMale",0.0175438596491228,0.12280701754386,0.662280701754386,0.662280701754386,0.0116959064327485
"114","DfID",2012,"60-70",6,"Male",30,1710,0.0175438596491228,"DfIDMale",0.192982456140351,1.15789473684211,0.662280701754386,0.662280701754386,0.0175438596491228
"115","DfID",2012,"20-30",2,"Female",-150,1710,-0.087719298245614,"DfIDFemale",0.157894736842105,0.315789473684211,0.662280701754386,0.662280701754386,-0.087719298245614
"116","DfID",2012,"20-30",2,"Male",120,1710,0.0701754385964912,"DfIDMale",0.157894736842105,0.315789473684211,0.662280701754386,0.662280701754386,0.0701754385964912
"117","DfID",2012,"> 80",7,"Female",-10,1710,-0.00584795321637427,"DfIDFemale",0.0175438596491228,0.12280701754386,0.662280701754386,0.662280701754386,-0.00584795321637427
"118","DfID",2012,"50-60",5,"Male",200,1710,0.116959064327485,"DfIDMale",0.257309941520468,1.28654970760234,0.662280701754386,0.662280701754386,0.116959064327485
"119","DfID",2012,"50-60",5,"Female",-240,1710,-0.140350877192982,"DfIDFemale",0.257309941520468,1.28654970760234,0.662280701754386,0.662280701754386,-0.140350877192982
"120","DfID",2012,"< 20",1,"Female",-50,1710,-0.0292397660818713,"DfIDFemale",0.0467836257309941,0.0467836257309941,0.662280701754386,0.662280701754386,-0.0292397660818713
"121","DfID",2012,"40-50",4,"Female",-140,1710,-0.0818713450292398,"DfIDFemale",0.157894736842105,0.631578947368421,0.662280701754386,0.662280701754386,-0.0818713450292398
"122","DfID",2012,"40-50",4,"Male",130,1710,0.0760233918128655,"DfIDMale",0.157894736842105,0.631578947368421,0.662280701754386,0.662280701754386,0.0760233918128655
"123","DfID",2012,"< 20",1,"Male",30,1710,0.0175438596491228,"DfIDMale",0.0467836257309941,0.0467836257309941,0.662280701754386,0.662280701754386,0.0175438596491228
"124","DfID",2012,"30-40",3,"Female",-180,1710,-0.105263157894737,"DfIDFemale",0.192982456140351,0.578947368421053,0.662280701754386,0.662280701754386,-0.105263157894737
"125","DfID",2012,"30-40",3,"Male",150,1710,0.087719298245614,"DfIDMale",0.192982456140351,0.578947368421053,0.662280701754386,0.662280701754386,0.087719298245614
"126","DfID",2012,"60-70",6,"Female",-10,1710,-0.00584795321637427,"DfIDFemale",0.192982456140351,1.15789473684211,0.662280701754386,0.662280701754386,-0.00584795321637427
"127","DfID",2012,"60-70",6,"Female",-120,1710,-0.0701754385964912,"DfIDFemale",0.192982456140351,1.15789473684211,0.662280701754386,0.662280701754386,-0.0701754385964912
