"","Age.band","Group","Date","Gender","count","total","share","gradeval","sorter","totalgroup","yvar"
"50","< 29","HMRC",2013,"Male",250,76710,0.00325902750619215,1,6.42888801981489,FALSE,0.00325902750619215
"51","< 29","MoD",2013,"Female",30,58430,-0.000513434879342803,1,6.63700154030464,FALSE,-0.000513434879342803
"52","< 29","MoD",2013,"Male",110,58430,0.00188259455759028,1,6.63700154030464,FALSE,0.00188259455759028
"53","< 29","MoJ",2013,"Male",20,67910,0.000294507436312767,1,6.28508319835076,FALSE,0.000294507436312767
"54","< 29","Whole Civil Service",2013,"Male",600,448840,0.00133677925318599,1,6.3114250066839,TRUE,0.00133677925318599
"55","< 29","Defra",2013,"Female",0,8680,0,1,5.98617511520737,FALSE,0
"56","< 29","Defra",2013,"Male",20,8680,0.00230414746543779,1,5.98617511520737,FALSE,0.00230414746543779
"57","< 29","DECC",2013,"Female",0,1450,0,1,5.32413793103448,FALSE,0
"58","< 29","DECC",2013,"Male",0,1450,0,1,5.32413793103448,FALSE,0
"59","< 29","HMT",2013,"Female",10,5300,-0.00188679245283019,1,6.24905660377359,FALSE,-0.00188679245283019
"60","< 29","HMT",2013,"Male",0,5300,0,1,6.24905660377359,FALSE,0
"61","< 29","DfT",2013,"Female",20,17850,-0.00112044817927171,1,6.29579831932773,FALSE,-0.00112044817927171
"62","< 29","DfT",2013,"Male",10,17850,0.000560224089635854,1,6.29579831932773,FALSE,0.000560224089635854
"63","< 29","DH",2013,"Female",0,4520,0,1,6.12389380530973,FALSE,0
"64","< 29","DH",2013,"Male",0,4520,0,1,6.12389380530973,FALSE,0
"65","< 29","MoJ",2013,"Female",20,67910,-0.000294507436312767,1,6.28508319835076,FALSE,-0.000294507436312767
"66","< 29","Whole Civil Service",2013,"Female",630,448840,-0.00140361821584529,1,6.3114250066839,TRUE,-0.00140361821584529
"67","< 29","FCO",2013,"Female",0,11280,0,1,5.77659574468085,FALSE,0
"68","< 29","FCO",2013,"Male",10,11280,0.000886524822695035,1,5.77659574468085,FALSE,0.000886524822695035
"69","< 29","DfE",2013,"Female",40,9330,-0.00428724544480171,1,5.93783494105038,FALSE,-0.00428724544480171
"70","< 29","DfE",2013,"Male",10,9330,0.00107181136120043,1,5.93783494105038,FALSE,0.00107181136120043
"71","< 29","HO",2013,"Female",30,26530,-0.00113079532604599,1,5.77911797964568,FALSE,-0.00113079532604599
"72","< 29","HO",2013,"Male",30,26530,0.00113079532604599,1,5.77911797964568,FALSE,0.00113079532604599
"73","30-39","MoD",2013,"Female",4060,58430,-0.0694848536710594,2,6.63700154030464,FALSE,-0.0694848536710594
"74","30-39","MoD",2013,"Male",5270,58430,0.0901933938045524,2,6.63700154030464,FALSE,0.0901933938045524
"75","30-39","HMRC",2013,"Male",6000,76710,0.0782166601486117,2,6.42888801981489,FALSE,0.0782166601486117
"76","30-39","HMT",2013,"Male",590,5300,0.111320754716981,2,6.24905660377359,FALSE,0.111320754716981
"77","30-39","MoJ",2013,"Female",7560,67910,-0.111323810926226,2,6.28508319835076,FALSE,-0.111323810926226
"78","30-39","MoJ",2013,"Male",6340,67910,0.0933588573111471,2,6.28508319835076,FALSE,0.0933588573111471
"79","30-39","HMRC",2013,"Female",7840,76710,-0.102203102594186,2,6.42888801981489,FALSE,-0.102203102594186
"80","30-39","HMT",2013,"Female",670,5300,-0.126415094339623,2,6.24905660377359,FALSE,-0.126415094339623
"81","30-39","HO",2013,"Female",4090,26530,-0.154165096117603,2,5.77911797964568,FALSE,-0.154165096117603
"82","30-39","HO",2013,"Male",3540,26530,0.133433848473426,2,5.77911797964568,FALSE,0.133433848473426
"83","30-39","Whole Civil Service",2013,"Female",52200,448840,-0.116299795027181,2,6.3114250066839,TRUE,-0.116299795027181
"84","30-39","Whole Civil Service",2013,"Male",41160,448840,0.091703056768559,2,6.3114250066839,TRUE,0.091703056768559
"85","30-39","BIS",2013,"Female",2290,18260,-0.125410733844469,2,6.08433734939759,FALSE,-0.125410733844469
"86","30-39","BIS",2013,"Male",2060,18260,0.112814895947426,2,6.08433734939759,FALSE,0.112814895947426
"87","30-39","DCMS",2013,"Female",100,530,-0.188679245283019,2,5.62264150943396,FALSE,-0.188679245283019
"88","30-39","DCMS",2013,"Male",80,530,0.150943396226415,2,5.62264150943396,FALSE,0.150943396226415
"89","30-39","DWP",2013,"Female",13300,108300,-0.12280701754386,2,6.48550323176362,FALSE,-0.12280701754386
"90","30-39","DWP",2013,"Male",6820,108300,0.0629732225300092,2,6.48550323176362,FALSE,0.0629732225300092
"91","30-39","DfID",2013,"Female",350,1810,-0.193370165745856,2,5.74585635359116,FALSE,-0.193370165745856
"92","30-39","DfID",2013,"Male",260,1810,0.143646408839779,2,5.74585635359116,FALSE,0.143646408839779
"93","30-39","DfT",2013,"Male",2140,17850,0.119887955182073,2,6.29579831932773,FALSE,0.119887955182073
"94","30-39","FCO",2013,"Male",1880,11280,0.166666666666667,2,5.77659574468085,FALSE,0.166666666666667
"95","30-39","CO",2013,"Female",470,2650,-0.177358490566038,2,5.44150943396226,FALSE,-0.177358490566038
"96","30-39","CO",2013,"Male",430,2650,0.162264150943396,2,5.44150943396226,FALSE,0.162264150943396
"97","30-39","DECC",2013,"Female",270,1450,-0.186206896551724,2,5.32413793103448,FALSE,-0.186206896551724
"98","30-39","DECC",2013,"Male",290,1450,0.2,2,5.32413793103448,FALSE,0.2
"99","30-39","Defra",2013,"Female",1530,8680,-0.176267281105991,2,5.98617511520737,FALSE,-0.176267281105991
"100","30-39","Defra",2013,"Male",1100,8680,0.126728110599078,2,5.98617511520737,FALSE,0.126728110599078
"101","30-39","DfT",2013,"Female",1980,17850,-0.110924369747899,2,6.29579831932773,FALSE,-0.110924369747899
"102","30-39","FCO",2013,"Female",1280,11280,-0.113475177304965,2,5.77659574468085,FALSE,-0.113475177304965
"103","30-39","DH",2013,"Female",660,4520,-0.146017699115044,2,6.12389380530973,FALSE,-0.146017699115044
"104","30-39","DH",2013,"Male",460,4520,0.101769911504425,2,6.12389380530973,FALSE,0.101769911504425
"105","30-39","DCLG",2013,"Female",360,2520,-0.142857142857143,2,6.11111111111111,FALSE,-0.142857142857143
"106","30-39","DCLG",2013,"Male",340,2520,0.134920634920635,2,6.11111111111111,FALSE,0.134920634920635
"107","30-39","DfE",2013,"Female",1570,9330,-0.168274383708467,2,5.93783494105038,FALSE,-0.168274383708467
"108","30-39","DfE",2013,"Male",1000,9330,0.107181136120043,2,5.93783494105038,FALSE,0.107181136120043
"109","40-49","HMRC",2013,"Female",14780,76710,-0.19267370616608,3,6.42888801981489,FALSE,-0.19267370616608
"110","40-49","HMRC",2013,"Male",9250,76710,0.12058401772911,3,6.42888801981489,FALSE,0.12058401772911
"111","40-49","DfID",2013,"Male",290,1810,0.160220994475138,3,5.74585635359116,FALSE,0.160220994475138
"112","40-49","DfT",2013,"Male",2770,17850,0.155182072829132,3,6.29579831932773,FALSE,0.155182072829132
"113","40-49","MoD",2013,"Female",7040,58430,-0.120486051685778,3,6.63700154030464,FALSE,-0.120486051685778
"114","40-49","MoD",2013,"Male",11250,58430,0.192538079753551,3,6.63700154030464,FALSE,0.192538079753551
"115","40-49","MoJ",2013,"Female",10050,67910,-0.147989986747165,3,6.28508319835076,FALSE,-0.147989986747165
"116","40-49","MoJ",2013,"Male",11570,67910,0.170372551906936,3,6.28508319835076,FALSE,0.170372551906936
"117","40-49","HMT",2013,"Female",700,5300,-0.132075471698113,3,6.24905660377359,FALSE,-0.132075471698113
"118","40-49","HMT",2013,"Male",510,5300,0.0962264150943396,3,6.24905660377359,FALSE,0.0962264150943396
"119","40-49","DfID",2013,"Female",300,1810,-0.165745856353591,3,5.74585635359116,FALSE,-0.165745856353591
"120","40-49","DfT",2013,"Female",2090,17850,-0.117086834733894,3,6.29579831932773,FALSE,-0.117086834733894
"121","40-49","FCO",2013,"Female",1480,11280,-0.131205673758865,3,5.77659574468085,FALSE,-0.131205673758865
"122","40-49","FCO",2013,"Male",2140,11280,0.189716312056738,3,5.77659574468085,FALSE,0.189716312056738
"123","40-49","HO",2013,"Female",4510,26530,-0.169996230682247,3,5.77911797964568,FALSE,-0.169996230682247
"124","40-49","HO",2013,"Male",4100,26530,0.154542027892951,3,5.77911797964568,FALSE,0.154542027892951
"125","40-49","Whole Civil Service",2013,"Female",79630,448840,-0.177412886552001,3,6.3114250066839,TRUE,-0.177412886552001
"126","40-49","Whole Civil Service",2013,"Male",64380,448840,0.143436413866857,3,6.3114250066839,TRUE,0.143436413866857
"127","40-49","BIS",2013,"Female",3400,18260,-0.186199342825849,3,6.08433734939759,FALSE,-0.186199342825849
"128","40-49","BIS",2013,"Male",3080,18260,0.168674698795181,3,6.08433734939759,FALSE,0.168674698795181
"129","40-49","DCMS",2013,"Female",80,530,-0.150943396226415,3,5.62264150943396,FALSE,-0.150943396226415
"130","40-49","DCMS",2013,"Male",80,530,0.150943396226415,3,5.62264150943396,FALSE,0.150943396226415
"131","40-49","DWP",2013,"Female",25600,108300,-0.236380424746076,3,6.48550323176362,FALSE,-0.236380424746076
"132","40-49","DWP",2013,"Male",11040,108300,0.101939058171745,3,6.48550323176362,FALSE,0.101939058171745
"133","40-49","Defra",2013,"Male",1260,8680,0.145161290322581,3,5.98617511520737,FALSE,0.145161290322581
"134","40-49","DfE",2013,"Male",1190,9330,0.127545551982851,3,5.93783494105038,FALSE,0.127545551982851
"135","40-49","DECC",2013,"Female",160,1450,-0.110344827586207,3,5.32413793103448,FALSE,-0.110344827586207
"136","40-49","DECC",2013,"Male",210,1450,0.144827586206897,3,5.32413793103448,FALSE,0.144827586206897
"137","40-49","CO",2013,"Female",360,2650,-0.135849056603774,3,5.44150943396226,FALSE,-0.135849056603774
"138","40-49","CO",2013,"Male",360,2650,0.135849056603774,3,5.44150943396226,FALSE,0.135849056603774
"139","40-49","DCLG",2013,"Female",400,2520,-0.158730158730159,3,6.11111111111111,FALSE,-0.158730158730159
