"","Group","Gender","Date","Civil.Service.grad","count","total","share","grp","sorter","totalgroup","yvar"
"117","DfID","Female",2012,"SCS",30,80,0.375,"DfIDSenior Civil Service",0.375,FALSE,0.375
"118","DfID","Female",2012,"All grades",880,1710,0.514619883040936,"DfIDTotal",0.375,FALSE,0.514619883040936
"119","DfID","Female",2013,"SCS",30,80,0.375,"DfIDSenior Civil Service",0.375,FALSE,0.375
"120","DfID","Female",2013,"All grades",930,1810,0.513812154696133,"DfIDTotal",0.375,FALSE,0.513812154696133
"121","DfT","Female",2008,"SCS",40,150,0.266666666666667,"DfTSenior Civil Service",0.333333333333333,FALSE,0.266666666666667
"122","DfT","Female",2008,"All grades",780,2350,0.331914893617021,"DfTTotal",0.333333333333333,FALSE,0.331914893617021
"123","DfT","Female",2009,"SCS",40,150,0.266666666666667,"DfTSenior Civil Service",0.333333333333333,FALSE,0.266666666666667
"124","DfT","Female",2009,"All grades",810,2420,0.334710743801653,"DfTTotal",0.333333333333333,FALSE,0.334710743801653
"125","DfT","Female",2010,"SCS",50,160,0.3125,"DfTSenior Civil Service",0.333333333333333,FALSE,0.3125
"126","DfT","Female",2010,"All grades",840,2470,0.340080971659919,"DfTTotal",0.333333333333333,FALSE,0.340080971659919
"127","DfT","Female",2011,"SCS",40,130,0.307692307692308,"DfTSenior Civil Service",0.333333333333333,FALSE,0.307692307692308
"128","DfT","Female",2011,"All grades",740,2150,0.344186046511628,"DfTTotal",0.333333333333333,FALSE,0.344186046511628
"129","DfT","Female",2012,"SCS",40,110,0.363636363636364,"DfTSenior Civil Service",0.333333333333333,FALSE,0.363636363636364
"130","DfT","Female",2012,"All grades",640,1850,0.345945945945946,"DfTTotal",0.333333333333333,FALSE,0.345945945945946
"131","DfT","Female",2013,"SCS",40,120,0.333333333333333,"DfTSenior Civil Service",0.333333333333333,FALSE,0.333333333333333
"132","DfT","Female",2013,"All grades",670,1850,0.362162162162162,"DfTTotal",0.333333333333333,FALSE,0.362162162162162
"133","FCO","Female",2008,"SCS",70,390,0.179487179487179,"FCOSenior Civil Service",0.24390243902439,FALSE,0.179487179487179
"134","FCO","Female",2008,"All grades",2430,5950,0.408403361344538,"FCOTotal",0.24390243902439,FALSE,0.408403361344538
"135","FCO","Female",2009,"SCS",80,370,0.216216216216216,"FCOSenior Civil Service",0.24390243902439,FALSE,0.216216216216216
"136","FCO","Female",2009,"All grades",2530,6090,0.415435139573071,"FCOTotal",0.24390243902439,FALSE,0.415435139573071
"137","FCO","Female",2010,"SCS",80,380,0.210526315789474,"FCOSenior Civil Service",0.24390243902439,FALSE,0.210526315789474
"138","FCO","Female",2010,"All grades",2440,6010,0.405990016638935,"FCOTotal",0.24390243902439,FALSE,0.405990016638935
"139","FCO","Female",2011,"SCS",80,360,0.222222222222222,"FCOSenior Civil Service",0.24390243902439,FALSE,0.222222222222222
"140","FCO","Female",2011,"All grades",2360,5750,0.410434782608696,"FCOTotal",0.24390243902439,FALSE,0.410434782608696
"141","FCO","Female",2012,"SCS",100,450,0.222222222222222,"FCOSenior Civil Service",0.24390243902439,FALSE,0.222222222222222
"142","FCO","Female",2012,"All grades",2810,6560,0.428353658536585,"FCOTotal",0.24390243902439,FALSE,0.428353658536585
"143","FCO","Female",2013,"SCS",100,410,0.24390243902439,"FCOSenior Civil Service",0.24390243902439,FALSE,0.24390243902439
"144","FCO","Female",2013,"All grades",2060,4840,0.425619834710744,"FCOTotal",0.24390243902439,FALSE,0.425619834710744
"145","HMRC","Female",2008,"SCS",110,400,0.275,"HMRCSenior Civil Service",0.375,FALSE,0.275
"146","HMRC","Female",2008,"All grades",52620,90960,0.578496042216359,"HMRCTotal",0.375,FALSE,0.578496042216359
"147","HMRC","Female",2009,"SCS",130,410,0.317073170731707,"HMRCSenior Civil Service",0.375,FALSE,0.317073170731707
"148","HMRC","Female",2009,"All grades",51160,88870,0.575672330370204,"HMRCTotal",0.375,FALSE,0.575672330370204
"149","HMRC","Female",2010,"SCS",130,390,0.333333333333333,"HMRCSenior Civil Service",0.375,FALSE,0.333333333333333
"150","HMRC","Female",2010,"All grades",47740,82960,0.575458052073288,"HMRCTotal",0.375,FALSE,0.575458052073288
"151","HMRC","Female",2011,"SCS",120,360,0.333333333333333,"HMRCSenior Civil Service",0.375,FALSE,0.333333333333333
"152","HMRC","Female",2011,"All grades",43710,74380,0.587657972573272,"HMRCTotal",0.375,FALSE,0.587657972573272
"153","HMRC","Female",2012,"SCS",130,360,0.361111111111111,"HMRCSenior Civil Service",0.375,FALSE,0.361111111111111
"154","HMRC","Female",2012,"All grades",43930,74970,0.585967720421502,"HMRCTotal",0.375,FALSE,0.585967720421502
"155","HMRC","Female",2013,"SCS",120,320,0.375,"HMRCSenior Civil Service",0.375,FALSE,0.375
"156","HMRC","Female",2013,"All grades",42620,72740,0.585922463568875,"HMRCTotal",0.375,FALSE,0.585922463568875
"157","HMT","Female",2008,"SCS",40,110,0.363636363636364,"HMTSenior Civil Service",0.416666666666667,FALSE,0.363636363636364
"158","HMT","Female",2008,"All grades",510,1150,0.443478260869565,"HMTTotal",0.416666666666667,FALSE,0.443478260869565
"159","HMT","Female",2009,"SCS",30,90,0.333333333333333,"HMTSenior Civil Service",0.416666666666667,FALSE,0.333333333333333
"160","HMT","Female",2009,"All grades",610,1330,0.458646616541353,"HMTTotal",0.416666666666667,FALSE,0.458646616541353
"161","HMT","Female",2010,"SCS",60,160,0.375,"HMTSenior Civil Service",0.416666666666667,FALSE,0.375
"162","HMT","Female",2010,"All grades",650,1450,0.448275862068966,"HMTTotal",0.416666666666667,FALSE,0.448275862068966
"163","HMT","Female",2011,"SCS",50,130,0.384615384615385,"HMTSenior Civil Service",0.416666666666667,FALSE,0.384615384615385
"164","HMT","Female",2011,"All grades",630,1330,0.473684210526316,"HMTTotal",0.416666666666667,FALSE,0.473684210526316
"165","HMT","Female",2012,"SCS",50,110,0.454545454545455,"HMTSenior Civil Service",0.416666666666667,FALSE,0.454545454545455
"166","HMT","Female",2012,"All grades",510,1070,0.476635514018692,"HMTTotal",0.416666666666667,FALSE,0.476635514018692
"167","HMT","Female",2013,"SCS",50,120,0.416666666666667,"HMTSenior Civil Service",0.416666666666667,FALSE,0.416666666666667
"168","HMT","Female",2013,"All grades",580,1250,0.464,"HMTTotal",0.416666666666667,FALSE,0.464
"169","HO","Female",2008,"SCS",60,190,0.315789473684211,"HOSenior Civil Service",0.368421052631579,FALSE,0.315789473684211
"170","HO","Female",2008,"All grades",12340,22130,0.557614098508812,"HOTotal",0.368421052631579,FALSE,0.557614098508812
"171","HO","Female",2009,"SCS",70,210,0.333333333333333,"HOSenior Civil Service",0.368421052631579,FALSE,0.333333333333333
"172","HO","Female",2009,"All grades",11680,21270,0.549130230371415,"HOTotal",0.368421052631579,FALSE,0.549130230371415
"173","HO","Female",2010,"SCS",80,230,0.347826086956522,"HOSenior Civil Service",0.368421052631579,FALSE,0.347826086956522
"174","HO","Female",2010,"All grades",12080,21930,0.550843593251254,"HOTotal",0.368421052631579,FALSE,0.550843593251254
"175","HO","Female",2011,"SCS",60,200,0.3,"HOSenior Civil Service",0.368421052631579,FALSE,0.3
"176","HO","Female",2011,"All grades",12840,25020,0.513189448441247,"HOTotal",0.368421052631579,FALSE,0.513189448441247
"177","HO","Female",2012,"SCS",70,200,0.35,"HOSenior Civil Service",0.368421052631579,FALSE,0.35
"178","HO","Female",2012,"All grades",11310,22340,0.50626678603402,"HOTotal",0.368421052631579,FALSE,0.50626678603402
"179","HO","Female",2013,"SCS",70,190,0.368421052631579,"HOSenior Civil Service",0.368421052631579,FALSE,0.368421052631579
"180","HO","Female",2013,"All grades",11500,22840,0.503502626970228,"HOTotal",0.368421052631579,FALSE,0.503502626970228
"181","MoD","Female",2008,"SCS",40,300,0.133333333333333,"MoDSenior Civil Service",0.25,FALSE,0.133333333333333
"182","MoD","Female",2008,"All grades",26620,75680,0.351744186046512,"MoDTotal",0.25,FALSE,0.351744186046512
"183","MoD","Female",2009,"SCS",50,300,0.166666666666667,"MoDSenior Civil Service",0.25,FALSE,0.166666666666667
"184","MoD","Female",2009,"All grades",25230,67950,0.371302428256071,"MoDTotal",0.25,FALSE,0.371302428256071
"185","MoD","Female",2010,"SCS",60,300,0.2,"MoDSenior Civil Service",0.25,FALSE,0.2
"186","MoD","Female",2010,"All grades",25220,67680,0.372635933806147,"MoDTotal",0.25,FALSE,0.372635933806147
"187","MoD","Female",2011,"SCS",50,280,0.178571428571429,"MoDSenior Civil Service",0.25,FALSE,0.178571428571429
"188","MoD","Female",2011,"All grades",23580,64110,0.367805334581189,"MoDTotal",0.25,FALSE,0.367805334581189
"189","MoD","Female",2012,"SCS",50,240,0.208333333333333,"MoDSenior Civil Service",0.25,FALSE,0.208333333333333
"190","MoD","Female",2012,"All grades",19770,55400,0.356859205776173,"MoDTotal",0.25,FALSE,0.356859205776173
"191","MoD","Female",2013,"SCS",60,240,0.25,"MoDSenior Civil Service",0.25,FALSE,0.25
"192","MoD","Female",2013,"All grades",18240,51000,0.357647058823529,"MoDTotal",0.25,FALSE,0.357647058823529
"193","MoJ","Female",2008,"SCS",110,260,0.423076923076923,"MoJSenior Civil Service",0.333333333333333,FALSE,0.423076923076923
"194","MoJ","Female",2008,"All grades",37660,79890,0.47139817248717,"MoJTotal",0.333333333333333,FALSE,0.47139817248717
"195","MoJ","Female",2009,"SCS",100,260,0.384615384615385,"MoJSenior Civil Service",0.333333333333333,FALSE,0.384615384615385
"196","MoJ","Female",2009,"All grades",38140,80710,0.472556064923801,"MoJTotal",0.333333333333333,FALSE,0.472556064923801
"197","MoJ","Female",2010,"SCS",100,260,0.384615384615385,"MoJSenior Civil Service",0.333333333333333,FALSE,0.384615384615385
"198","MoJ","Female",2010,"All grades",37150,78800,0.471446700507614,"MoJTotal",0.333333333333333,FALSE,0.471446700507614
"199","MoJ","Female",2011,"SCS",80,250,0.32,"MoJSenior Civil Service",0.333333333333333,FALSE,0.32
"200","MoJ","Female",2011,"All grades",36480,77370,0.471500581620783,"MoJTotal",0.333333333333333,FALSE,0.471500581620783
"201","MoJ","Female",2012,"SCS",70,200,0.35,"MoJSenior Civil Service",0.333333333333333,FALSE,0.35
"202","MoJ","Female",2012,"All grades",33630,71170,0.472530560629479,"MoJTotal",0.333333333333333,FALSE,0.472530560629479
"203","MoJ","Female",2013,"SCS",70,210,0.333333333333333,"MoJSenior Civil Service",0.333333333333333,FALSE,0.333333333333333
"204","MoJ","Female",2013,"All grades",31840,67280,0.473246135552913,"MoJTotal",0.333333333333333,FALSE,0.473246135552913
"205","All managed","Female",2008,"All grades",220840,410890,0.5374674487089,"All managedAll grades",0.358306188925081,TRUE,0.5374674487089
"206","All managed","Female",2008,"SCS",1110,3430,0.323615160349854,"All managedSCS",0.358306188925081,TRUE,0.323615160349854
"207","All managed","Female",2009,"All grades",219980,405030,0.54312026269659,"All managedAll grades",0.358306188925081,TRUE,0.54312026269659
"208","All managed","Female",2009,"SCS",1160,3460,0.335260115606936,"All managedSCS",0.358306188925081,TRUE,0.335260115606936
"209","All managed","Female",2010,"All grades",223160,410910,0.543087294054659,"All managedAll grades",0.358306188925081,TRUE,0.543087294054659
"210","All managed","Female",2010,"SCS",1270,3650,0.347945205479452,"All managedSCS",0.358306188925081,TRUE,0.347945205479452
"211","All managed","Female",2011,"All grades",210480,387790,0.542767992985894,"All managedAll grades",0.358306188925081,TRUE,0.542767992985894
"212","All managed","Female",2011,"SCS",1170,3290,0.355623100303951,"All managedSCS",0.358306188925081,TRUE,0.355623100303951
"213","All managed","Female",2012,"All grades",196090,359690,0.545163891128472,"All managedAll grades",0.358306188925081,TRUE,0.545163891128472
"214","All managed","Female",2012,"SCS",1090,3090,0.352750809061489,"All managedSCS",0.358306188925081,TRUE,0.352750809061489
"215","All managed","Female",2013,"All grades",189030,345530,0.547072613087142,"All managedAll grades",0.358306188925081,TRUE,0.547072613087142
"216","All managed","Female",2013,"SCS",1100,3070,0.358306188925081,"All managedSCS",0.358306188925081,TRUE,0.358306188925081
