"","Age.band","Group","Date","count","total","share","gradeval","sorter","totalgroup","share2","left","grp","yvar"
"194","30-39","DCLG",2010,750,2650,0.283018867924528,2,6.28323699421965,FALSE,-0.141509433962264,FALSE,"FALSE2010",-0.141509433962264
"195","40-49","DCLG",2010,850,2650,0.320754716981132,3,6.28323699421965,FALSE,-0.160377358490566,FALSE,"FALSE2010",-0.160377358490566
"196","50-59","DCLG",2010,620,2650,0.233962264150943,4,6.28323699421965,FALSE,-0.116981132075472,FALSE,"FALSE2010",-0.116981132075472
"197","60-64","DCLG",2010,100,2650,0.0377358490566038,5,6.28323699421965,FALSE,-0.0188679245283019,FALSE,"FALSE2010",-0.0188679245283019
"198","65 +","DCLG",2010,20,2650,0.00754716981132075,6,6.28323699421965,FALSE,-0.00377358490566038,FALSE,"FALSE2010",-0.00377358490566038
"199","< 29","DCLG",2013,150,1730,0.0867052023121387,1,6.28323699421965,FALSE,-0.0433526011560694,FALSE,"FALSE2013",-0.0433526011560694
"200","30-39","DCLG",2013,530,1730,0.30635838150289,2,6.28323699421965,FALSE,-0.153179190751445,FALSE,"FALSE2013",-0.153179190751445
"201","40-49","DCLG",2013,590,1730,0.341040462427746,3,6.28323699421965,FALSE,-0.170520231213873,FALSE,"FALSE2013",-0.170520231213873
"202","50-59","DCLG",2013,400,1730,0.23121387283237,4,6.28323699421965,FALSE,-0.115606936416185,FALSE,"FALSE2013",-0.115606936416185
"203","60-64","DCLG",2013,50,1730,0.0289017341040462,5,6.28323699421965,FALSE,-0.0144508670520231,FALSE,"FALSE2013",-0.0144508670520231
"204","65 +","DCLG",2013,10,1730,0.00578034682080925,6,6.28323699421965,FALSE,-0.00289017341040462,FALSE,"FALSE2013",-0.00289017341040462
"205","< 29","DCLG",2010,310,2650,0.116981132075472,1,6.28323699421965,FALSE,0.0584905660377358,TRUE,"TRUE2010",0.0584905660377358
"206","30-39","DCLG",2010,750,2650,0.283018867924528,2,6.28323699421965,FALSE,0.141509433962264,TRUE,"TRUE2010",0.141509433962264
"207","40-49","DCLG",2010,850,2650,0.320754716981132,3,6.28323699421965,FALSE,0.160377358490566,TRUE,"TRUE2010",0.160377358490566
"208","50-59","DCLG",2010,620,2650,0.233962264150943,4,6.28323699421965,FALSE,0.116981132075472,TRUE,"TRUE2010",0.116981132075472
"209","60-64","DCLG",2010,100,2650,0.0377358490566038,5,6.28323699421965,FALSE,0.0188679245283019,TRUE,"TRUE2010",0.0188679245283019
"210","65 +","DCLG",2010,20,2650,0.00754716981132075,6,6.28323699421965,FALSE,0.00377358490566038,TRUE,"TRUE2010",0.00377358490566038
"211","< 29","DCLG",2013,150,1730,0.0867052023121387,1,6.28323699421965,FALSE,0.0433526011560694,TRUE,"TRUE2013",0.0433526011560694
"212","30-39","DCLG",2013,530,1730,0.30635838150289,2,6.28323699421965,FALSE,0.153179190751445,TRUE,"TRUE2013",0.153179190751445
"213","40-49","DCLG",2013,590,1730,0.341040462427746,3,6.28323699421965,FALSE,0.170520231213873,TRUE,"TRUE2013",0.170520231213873
"214","50-59","DCLG",2013,400,1730,0.23121387283237,4,6.28323699421965,FALSE,0.115606936416185,TRUE,"TRUE2013",0.115606936416185
"215","60-64","DCLG",2013,50,1730,0.0289017341040462,5,6.28323699421965,FALSE,0.0144508670520231,TRUE,"TRUE2013",0.0144508670520231
"216","65 +","DCLG",2013,10,1730,0.00578034682080925,6,6.28323699421965,FALSE,0.00289017341040462,TRUE,"TRUE2013",0.00289017341040462
"217","< 29","DfE",2010,390,3100,0.125806451612903,1,6.30381679389313,FALSE,-0.0629032258064516,FALSE,"FALSE2010",-0.0629032258064516
"218","30-39","DfE",2010,780,3100,0.251612903225806,2,6.30381679389313,FALSE,-0.125806451612903,FALSE,"FALSE2010",-0.125806451612903
"219","40-49","DfE",2010,1090,3100,0.351612903225806,3,6.30381679389313,FALSE,-0.175806451612903,FALSE,"FALSE2010",-0.175806451612903
"220","50-59","DfE",2010,720,3100,0.232258064516129,4,6.30381679389313,FALSE,-0.116129032258065,FALSE,"FALSE2010",-0.116129032258065
"221","60-64","DfE",2010,110,3100,0.0354838709677419,5,6.30381679389313,FALSE,-0.017741935483871,FALSE,"FALSE2010",-0.017741935483871
"222","65 +","DfE",2010,10,3100,0.0032258064516129,6,6.30381679389313,FALSE,-0.00161290322580645,FALSE,"FALSE2010",-0.00161290322580645
"223","< 29","DfE",2013,720,6550,0.109923664122137,1,6.30381679389313,FALSE,-0.0549618320610687,FALSE,"FALSE2013",-0.0549618320610687
"224","30-39","DfE",2013,1800,6550,0.274809160305344,2,6.30381679389313,FALSE,-0.137404580152672,FALSE,"FALSE2013",-0.137404580152672
"225","40-49","DfE",2013,2190,6550,0.334351145038168,3,6.30381679389313,FALSE,-0.167175572519084,FALSE,"FALSE2013",-0.167175572519084
"226","50-59","DfE",2013,1600,6550,0.244274809160305,4,6.30381679389313,FALSE,-0.122137404580153,FALSE,"FALSE2013",-0.122137404580153
"227","60-64","DfE",2013,210,6550,0.0320610687022901,5,6.30381679389313,FALSE,-0.016030534351145,FALSE,"FALSE2013",-0.016030534351145
"228","65 +","DfE",2013,30,6550,0.00458015267175573,6,6.30381679389313,FALSE,-0.00229007633587786,FALSE,"FALSE2013",-0.00229007633587786
"229","< 29","DfE",2010,390,3100,0.125806451612903,1,6.30381679389313,FALSE,0.0629032258064516,TRUE,"TRUE2010",0.0629032258064516
"230","30-39","DfE",2010,780,3100,0.251612903225806,2,6.30381679389313,FALSE,0.125806451612903,TRUE,"TRUE2010",0.125806451612903
"231","40-49","DfE",2010,1090,3100,0.351612903225806,3,6.30381679389313,FALSE,0.175806451612903,TRUE,"TRUE2010",0.175806451612903
"232","50-59","DfE",2010,720,3100,0.232258064516129,4,6.30381679389313,FALSE,0.116129032258065,TRUE,"TRUE2010",0.116129032258065
"233","60-64","DfE",2010,110,3100,0.0354838709677419,5,6.30381679389313,FALSE,0.017741935483871,TRUE,"TRUE2010",0.017741935483871
"234","65 +","DfE",2010,10,3100,0.0032258064516129,6,6.30381679389313,FALSE,0.00161290322580645,TRUE,"TRUE2010",0.00161290322580645
"235","< 29","DfE",2013,720,6550,0.109923664122137,1,6.30381679389313,FALSE,0.0549618320610687,TRUE,"TRUE2013",0.0549618320610687
"236","30-39","DfE",2013,1800,6550,0.274809160305344,2,6.30381679389313,FALSE,0.137404580152672,TRUE,"TRUE2013",0.137404580152672
"237","40-49","DfE",2013,2190,6550,0.334351145038168,3,6.30381679389313,FALSE,0.167175572519084,TRUE,"TRUE2013",0.167175572519084
"238","50-59","DfE",2013,1600,6550,0.244274809160305,4,6.30381679389313,FALSE,0.122137404580153,TRUE,"TRUE2013",0.122137404580153
"239","60-64","DfE",2013,210,6550,0.0320610687022901,5,6.30381679389313,FALSE,0.016030534351145,TRUE,"TRUE2013",0.016030534351145
"240","65 +","DfE",2013,30,6550,0.00458015267175573,6,6.30381679389313,FALSE,0.00229007633587786,TRUE,"TRUE2013",0.00229007633587786
"241","< 29","Defra",2010,370,2730,0.135531135531136,1,6.32110091743119,FALSE,-0.0677655677655678,FALSE,"FALSE2010",-0.0677655677655678
"242","30-39","Defra",2010,920,2730,0.336996336996337,2,6.32110091743119,FALSE,-0.168498168498169,FALSE,"FALSE2010",-0.168498168498169
"243","40-49","Defra",2010,790,2730,0.289377289377289,3,6.32110091743119,FALSE,-0.144688644688645,FALSE,"FALSE2010",-0.144688644688645
"244","50-59","Defra",2010,540,2730,0.197802197802198,4,6.32110091743119,FALSE,-0.0989010989010989,FALSE,"FALSE2010",-0.0989010989010989
"245","60-64","Defra",2010,100,2730,0.0366300366300366,5,6.32110091743119,FALSE,-0.0183150183150183,FALSE,"FALSE2010",-0.0183150183150183
"246","65 +","Defra",2010,10,2730,0.00366300366300366,6,6.32110091743119,FALSE,-0.00183150183150183,FALSE,"FALSE2010",-0.00183150183150183
"247","< 29","Defra",2013,170,2180,0.0779816513761468,1,6.32110091743119,FALSE,-0.0389908256880734,FALSE,"FALSE2013",-0.0389908256880734
"248","30-39","Defra",2013,680,2180,0.311926605504587,2,6.32110091743119,FALSE,-0.155963302752294,FALSE,"FALSE2013",-0.155963302752294
"249","40-49","Defra",2013,700,2180,0.321100917431193,3,6.32110091743119,FALSE,-0.160550458715596,FALSE,"FALSE2013",-0.160550458715596
"250","50-59","Defra",2013,520,2180,0.238532110091743,4,6.32110091743119,FALSE,-0.119266055045872,FALSE,"FALSE2013",-0.119266055045872
"251","60-64","Defra",2013,90,2180,0.0412844036697248,5,6.32110091743119,FALSE,-0.0206422018348624,FALSE,"FALSE2013",-0.0206422018348624
"252","65 +","Defra",2013,20,2180,0.00917431192660551,6,6.32110091743119,FALSE,-0.00458715596330275,FALSE,"FALSE2013",-0.00458715596330275
"253","< 29","Defra",2010,370,2730,0.135531135531136,1,6.32110091743119,FALSE,0.0677655677655678,TRUE,"TRUE2010",0.0677655677655678
"254","30-39","Defra",2010,920,2730,0.336996336996337,2,6.32110091743119,FALSE,0.168498168498169,TRUE,"TRUE2010",0.168498168498169
"255","40-49","Defra",2010,790,2730,0.289377289377289,3,6.32110091743119,FALSE,0.144688644688645,TRUE,"TRUE2010",0.144688644688645
"256","50-59","Defra",2010,540,2730,0.197802197802198,4,6.32110091743119,FALSE,0.0989010989010989,TRUE,"TRUE2010",0.0989010989010989
"257","60-64","Defra",2010,100,2730,0.0366300366300366,5,6.32110091743119,FALSE,0.0183150183150183,TRUE,"TRUE2010",0.0183150183150183
"258","65 +","Defra",2010,10,2730,0.00366300366300366,6,6.32110091743119,FALSE,0.00183150183150183,TRUE,"TRUE2010",0.00183150183150183
"259","< 29","Defra",2013,170,2180,0.0779816513761468,1,6.32110091743119,FALSE,0.0389908256880734,TRUE,"TRUE2013",0.0389908256880734
"260","30-39","Defra",2013,680,2180,0.311926605504587,2,6.32110091743119,FALSE,0.155963302752294,TRUE,"TRUE2013",0.155963302752294
"261","40-49","Defra",2013,700,2180,0.321100917431193,3,6.32110091743119,FALSE,0.160550458715596,TRUE,"TRUE2013",0.160550458715596
"262","50-59","Defra",2013,520,2180,0.238532110091743,4,6.32110091743119,FALSE,0.119266055045872,TRUE,"TRUE2013",0.119266055045872
"263","60-64","Defra",2013,90,2180,0.0412844036697248,5,6.32110091743119,FALSE,0.0206422018348624,TRUE,"TRUE2013",0.0206422018348624
"264","65 +","Defra",2013,20,2180,0.00917431192660551,6,6.32110091743119,FALSE,0.00458715596330275,TRUE,"TRUE2013",0.00458715596330275
"265","< 29","DfT",2010,230,2150,0.106976744186047,1,6.34463276836158,FALSE,-0.0534883720930233,FALSE,"FALSE2010",-0.0534883720930233
"266","30-39","DfT",2010,560,2150,0.26046511627907,2,6.34463276836158,FALSE,-0.130232558139535,FALSE,"FALSE2010",-0.130232558139535
"267","40-49","DfT",2010,690,2150,0.32093023255814,3,6.34463276836158,FALSE,-0.16046511627907,FALSE,"FALSE2010",-0.16046511627907
"268","50-59","DfT",2010,560,2150,0.26046511627907,4,6.34463276836158,FALSE,-0.130232558139535,FALSE,"FALSE2010",-0.130232558139535
"269","60-64","DfT",2010,100,2150,0.0465116279069767,5,6.34463276836158,FALSE,-0.0232558139534884,FALSE,"FALSE2010",-0.0232558139534884
"270","65 +","DfT",2010,10,2150,0.00465116279069767,6,6.34463276836158,FALSE,-0.00232558139534884,FALSE,"FALSE2010",-0.00232558139534884
"271","< 29","DfT",2013,210,1770,0.11864406779661,1,6.34463276836158,FALSE,-0.0593220338983051,FALSE,"FALSE2013",-0.0593220338983051
"272","30-39","DfT",2013,480,1770,0.271186440677966,2,6.34463276836158,FALSE,-0.135593220338983,FALSE,"FALSE2013",-0.135593220338983
"273","40-49","DfT",2013,530,1770,0.299435028248588,3,6.34463276836158,FALSE,-0.149717514124294,FALSE,"FALSE2013",-0.149717514124294
"274","50-59","DfT",2013,440,1770,0.248587570621469,4,6.34463276836158,FALSE,-0.124293785310734,FALSE,"FALSE2013",-0.124293785310734
"275","60-64","DfT",2013,90,1770,0.0508474576271186,5,6.34463276836158,FALSE,-0.0254237288135593,FALSE,"FALSE2013",-0.0254237288135593
"276","65 +","DfT",2013,20,1770,0.0112994350282486,6,6.34463276836158,FALSE,-0.00564971751412429,FALSE,"FALSE2013",-0.00564971751412429
"277","< 29","DfT",2010,230,2150,0.106976744186047,1,6.34463276836158,FALSE,0.0534883720930233,TRUE,"TRUE2010",0.0534883720930233
"278","30-39","DfT",2010,560,2150,0.26046511627907,2,6.34463276836158,FALSE,0.130232558139535,TRUE,"TRUE2010",0.130232558139535
"279","40-49","DfT",2010,690,2150,0.32093023255814,3,6.34463276836158,FALSE,0.16046511627907,TRUE,"TRUE2010",0.16046511627907
"280","50-59","DfT",2010,560,2150,0.26046511627907,4,6.34463276836158,FALSE,0.130232558139535,TRUE,"TRUE2010",0.130232558139535
"281","60-64","DfT",2010,100,2150,0.0465116279069767,5,6.34463276836158,FALSE,0.0232558139534884,TRUE,"TRUE2010",0.0232558139534884
"282","65 +","DfT",2010,10,2150,0.00465116279069767,6,6.34463276836158,FALSE,0.00232558139534884,TRUE,"TRUE2010",0.00232558139534884
"283","< 29","DfT",2013,210,1770,0.11864406779661,1,6.34463276836158,FALSE,0.0593220338983051,TRUE,"TRUE2013",0.0593220338983051
"284","30-39","DfT",2013,480,1770,0.271186440677966,2,6.34463276836158,FALSE,0.135593220338983,TRUE,"TRUE2013",0.135593220338983
"285","40-49","DfT",2013,530,1770,0.299435028248588,3,6.34463276836158,FALSE,0.149717514124294,TRUE,"TRUE2013",0.149717514124294
"286","50-59","DfT",2013,440,1770,0.248587570621469,4,6.34463276836158,FALSE,0.124293785310734,TRUE,"TRUE2013",0.124293785310734
"287","60-64","DfT",2013,90,1770,0.0508474576271186,5,6.34463276836158,FALSE,0.0254237288135593,TRUE,"TRUE2013",0.0254237288135593
"288","65 +","DfT",2013,20,1770,0.0112994350282486,6,6.34463276836158,FALSE,0.00564971751412429,TRUE,"TRUE2013",0.00564971751412429
"289","< 29","DH",2010,390,2710,0.143911439114391,1,6.35371179039301,FALSE,-0.0719557195571956,FALSE,"FALSE2010",-0.0719557195571956
"290","30-39","DH",2010,730,2710,0.269372693726937,2,6.35371179039301,FALSE,-0.134686346863469,FALSE,"FALSE2010",-0.134686346863469
"291","40-49","DH",2010,820,2710,0.302583025830258,3,6.35371179039301,FALSE,-0.151291512915129,FALSE,"FALSE2010",-0.151291512915129
"292","50-59","DH",2010,650,2710,0.239852398523985,4,6.35371179039301,FALSE,-0.119926199261993,FALSE,"FALSE2010",-0.119926199261993
"293","60-64","DH",2010,110,2710,0.040590405904059,5,6.35371179039301,FALSE,-0.0202952029520295,FALSE,"FALSE2010",-0.0202952029520295
"294","65 +","DH",2010,10,2710,0.003690036900369,6,6.35371179039301,FALSE,-0.0018450184501845,FALSE,"FALSE2010",-0.0018450184501845
"295","< 29","DH",2013,240,2290,0.104803493449782,1,6.35371179039301,FALSE,-0.0524017467248908,FALSE,"FALSE2013",-0.0524017467248908
"296","30-39","DH",2013,610,2290,0.266375545851528,2,6.35371179039301,FALSE,-0.133187772925764,FALSE,"FALSE2013",-0.133187772925764
"297","40-49","DH",2013,720,2290,0.314410480349345,3,6.35371179039301,FALSE,-0.157205240174672,FALSE,"FALSE2013",-0.157205240174672
"298","50-59","DH",2013,610,2290,0.266375545851528,4,6.35371179039301,FALSE,-0.133187772925764,FALSE,"FALSE2013",-0.133187772925764
"299","60-64","DH",2013,90,2290,0.0393013100436681,5,6.35371179039301,FALSE,-0.0196506550218341,FALSE,"FALSE2013",-0.0196506550218341
"300","65 +","DH",2013,20,2290,0.00873362445414847,6,6.35371179039301,FALSE,-0.00436681222707424,FALSE,"FALSE2013",-0.00436681222707424
"301","< 29","DH",2010,390,2710,0.143911439114391,1,6.35371179039301,FALSE,0.0719557195571956,TRUE,"TRUE2010",0.0719557195571956
"302","30-39","DH",2010,730,2710,0.269372693726937,2,6.35371179039301,FALSE,0.134686346863469,TRUE,"TRUE2010",0.134686346863469
"303","40-49","DH",2010,820,2710,0.302583025830258,3,6.35371179039301,FALSE,0.151291512915129,TRUE,"TRUE2010",0.151291512915129
"304","50-59","DH",2010,650,2710,0.239852398523985,4,6.35371179039301,FALSE,0.119926199261993,TRUE,"TRUE2010",0.119926199261993
"305","60-64","DH",2010,110,2710,0.040590405904059,5,6.35371179039301,FALSE,0.0202952029520295,TRUE,"TRUE2010",0.0202952029520295
"306","65 +","DH",2010,10,2710,0.003690036900369,6,6.35371179039301,FALSE,0.0018450184501845,TRUE,"TRUE2010",0.0018450184501845
"307","< 29","DH",2013,240,2290,0.104803493449782,1,6.35371179039301,FALSE,0.0524017467248908,TRUE,"TRUE2013",0.0524017467248908
"308","30-39","DH",2013,610,2290,0.266375545851528,2,6.35371179039301,FALSE,0.133187772925764,TRUE,"TRUE2013",0.133187772925764
"309","40-49","DH",2013,720,2290,0.314410480349345,3,6.35371179039301,FALSE,0.157205240174672,TRUE,"TRUE2013",0.157205240174672
"310","50-59","DH",2013,610,2290,0.266375545851528,4,6.35371179039301,FALSE,0.133187772925764,TRUE,"TRUE2013",0.133187772925764
"311","60-64","DH",2013,90,2290,0.0393013100436681,5,6.35371179039301,FALSE,0.0196506550218341,TRUE,"TRUE2013",0.0196506550218341
"312","65 +","DH",2013,20,2290,0.00873362445414847,6,6.35371179039301,FALSE,0.00436681222707424,TRUE,"TRUE2013",0.00436681222707424
"313","< 29","BIS",2010,420,4010,0.104738154613466,1,6.44936708860759,FALSE,-0.0523690773067332,FALSE,"FALSE2010",-0.0523690773067332
"314","30-39","BIS",2010,870,4010,0.216957605985037,2,6.44936708860759,FALSE,-0.108478802992519,FALSE,"FALSE2010",-0.108478802992519
"315","40-49","BIS",2010,1470,4010,0.366583541147132,3,6.44936708860759,FALSE,-0.183291770573566,FALSE,"FALSE2010",-0.183291770573566
"316","50-59","BIS",2010,1030,4010,0.256857855361596,4,6.44936708860759,FALSE,-0.128428927680798,FALSE,"FALSE2010",-0.128428927680798
"317","60-64","BIS",2010,190,4010,0.0473815461346633,5,6.44936708860759,FALSE,-0.0236907730673317,FALSE,"FALSE2010",-0.0236907730673317
"318","65 +","BIS",2010,30,4010,0.00748129675810474,6,6.44936708860759,FALSE,-0.00374064837905237,FALSE,"FALSE2010",-0.00374064837905237
"319","< 29","BIS",2013,370,3160,0.117088607594937,1,6.44936708860759,FALSE,-0.0585443037974684,FALSE,"FALSE2013",-0.0585443037974684
"320","30-39","BIS",2013,690,3160,0.218354430379747,2,6.44936708860759,FALSE,-0.109177215189873,FALSE,"FALSE2013",-0.109177215189873
"321","40-49","BIS",2013,1070,3160,0.338607594936709,3,6.44936708860759,FALSE,-0.169303797468354,FALSE,"FALSE2013",-0.169303797468354
"322","50-59","BIS",2013,840,3160,0.265822784810127,4,6.44936708860759,FALSE,-0.132911392405063,FALSE,"FALSE2013",-0.132911392405063
"323","60-64","BIS",2013,140,3160,0.0443037974683544,5,6.44936708860759,FALSE,-0.0221518987341772,FALSE,"FALSE2013",-0.0221518987341772
"324","65 +","BIS",2013,50,3160,0.0158227848101266,6,6.44936708860759,FALSE,-0.00791139240506329,FALSE,"FALSE2013",-0.00791139240506329
"325","< 29","BIS",2010,420,4010,0.104738154613466,1,6.44936708860759,FALSE,0.0523690773067332,TRUE,"TRUE2010",0.0523690773067332
"326","30-39","BIS",2010,870,4010,0.216957605985037,2,6.44936708860759,FALSE,0.108478802992519,TRUE,"TRUE2010",0.108478802992519
"327","40-49","BIS",2010,1470,4010,0.366583541147132,3,6.44936708860759,FALSE,0.183291770573566,TRUE,"TRUE2010",0.183291770573566
"328","50-59","BIS",2010,1030,4010,0.256857855361596,4,6.44936708860759,FALSE,0.128428927680798,TRUE,"TRUE2010",0.128428927680798
"329","60-64","BIS",2010,190,4010,0.0473815461346633,5,6.44936708860759,FALSE,0.0236907730673317,TRUE,"TRUE2010",0.0236907730673317
"330","65 +","BIS",2010,30,4010,0.00748129675810474,6,6.44936708860759,FALSE,0.00374064837905237,TRUE,"TRUE2010",0.00374064837905237
"331","< 29","BIS",2013,370,3160,0.117088607594937,1,6.44936708860759,FALSE,0.0585443037974684,TRUE,"TRUE2013",0.0585443037974684
"332","30-39","BIS",2013,690,3160,0.218354430379747,2,6.44936708860759,FALSE,0.109177215189873,TRUE,"TRUE2013",0.109177215189873
"333","40-49","BIS",2013,1070,3160,0.338607594936709,3,6.44936708860759,FALSE,0.169303797468354,TRUE,"TRUE2013",0.169303797468354
"334","50-59","BIS",2013,840,3160,0.265822784810127,4,6.44936708860759,FALSE,0.132911392405063,TRUE,"TRUE2013",0.132911392405063
"335","60-64","BIS",2013,140,3160,0.0443037974683544,5,6.44936708860759,FALSE,0.0221518987341772,TRUE,"TRUE2013",0.0221518987341772
"336","65 +","BIS",2013,50,3160,0.0158227848101266,6,6.44936708860759,FALSE,0.00791139240506329,TRUE,"TRUE2013",0.00791139240506329
"337","< 29","Whitehall",2010,47910,358080,0.13379691689008,1,6.56326759079385,TRUE,-0.0668984584450402,FALSE,"FALSE2010",-0.0668984584450402
"338","30-39","Whitehall",2010,74340,358080,0.207607238605898,2,6.56326759079385,TRUE,-0.103803619302949,FALSE,"FALSE2010",-0.103803619302949
"339","40-49","Whitehall",2010,118370,358080,0.330568588025022,3,6.56326759079385,TRUE,-0.165284294012511,FALSE,"FALSE2010",-0.165284294012511
"340","50-59","Whitehall",2010,95020,358080,0.265359696157283,4,6.56326759079385,TRUE,-0.132679848078642,FALSE,"FALSE2010",-0.132679848078642
"341","60-64","Whitehall",2010,19750,358080,0.05515527256479,5,6.56326759079385,TRUE,-0.027577636282395,FALSE,"FALSE2010",-0.027577636282395
"342","65 +","Whitehall",2010,2680,358080,0.00748436103663986,6,6.56326759079385,TRUE,-0.00374218051831993,FALSE,"FALSE2010",-0.00374218051831993
"343","< 29","Whitehall",2013,28410,303710,0.0935431826413355,1,6.56326759079385,TRUE,-0.0467715913206677,FALSE,"FALSE2013",-0.0467715913206677
"344","30-39","Whitehall",2013,61070,303710,0.20107997761022,2,6.56326759079385,TRUE,-0.10053998880511,FALSE,"FALSE2013",-0.10053998880511
"345","40-49","Whitehall",2013,98050,303710,0.322840867933226,3,6.56326759079385,TRUE,-0.161420433966613,FALSE,"FALSE2013",-0.161420433966613
"346","50-59","Whitehall",2013,93020,303710,0.306279016166738,4,6.56326759079385,TRUE,-0.153139508083369,FALSE,"FALSE2013",-0.153139508083369
"347","60-64","Whitehall",2013,18770,303710,0.0618023772677884,5,6.56326759079385,TRUE,-0.0309011886338942,FALSE,"FALSE2013",-0.0309011886338942
"348","65 +","Whitehall",2013,4390,303710,0.0144545783806921,6,6.56326759079385,TRUE,-0.00722728919034605,FALSE,"FALSE2013",-0.00722728919034605
"349","< 29","Whitehall",2010,47910,358080,0.13379691689008,1,6.56326759079385,TRUE,0.0668984584450402,TRUE,"TRUE2010",0.0668984584450402
"350","30-39","Whitehall",2010,74340,358080,0.207607238605898,2,6.56326759079385,TRUE,0.103803619302949,TRUE,"TRUE2010",0.103803619302949
"351","40-49","Whitehall",2010,118370,358080,0.330568588025022,3,6.56326759079385,TRUE,0.165284294012511,TRUE,"TRUE2010",0.165284294012511
"352","50-59","Whitehall",2010,95020,358080,0.265359696157283,4,6.56326759079385,TRUE,0.132679848078642,TRUE,"TRUE2010",0.132679848078642
"353","60-64","Whitehall",2010,19750,358080,0.05515527256479,5,6.56326759079385,TRUE,0.027577636282395,TRUE,"TRUE2010",0.027577636282395
"354","65 +","Whitehall",2010,2680,358080,0.00748436103663986,6,6.56326759079385,TRUE,0.00374218051831993,TRUE,"TRUE2010",0.00374218051831993
"355","< 29","Whitehall",2013,28410,303710,0.0935431826413355,1,6.56326759079385,TRUE,0.0467715913206677,TRUE,"TRUE2013",0.0467715913206677
"356","30-39","Whitehall",2013,61070,303710,0.20107997761022,2,6.56326759079385,TRUE,0.10053998880511,TRUE,"TRUE2013",0.10053998880511
"357","40-49","Whitehall",2013,98050,303710,0.322840867933226,3,6.56326759079385,TRUE,0.161420433966613,TRUE,"TRUE2013",0.161420433966613
"358","50-59","Whitehall",2013,93020,303710,0.306279016166738,4,6.56326759079385,TRUE,0.153139508083369,TRUE,"TRUE2013",0.153139508083369
"359","60-64","Whitehall",2013,18770,303710,0.0618023772677884,5,6.56326759079385,TRUE,0.0309011886338942,TRUE,"TRUE2013",0.0309011886338942
"360","65 +","Whitehall",2013,4390,303710,0.0144545783806921,6,6.56326759079385,TRUE,0.00722728919034605,TRUE,"TRUE2013",0.00722728919034605
"361","< 29","HMRC",2010,10920,87380,0.124971389333944,1,6.59379481162821,FALSE,-0.0624856946669718,FALSE,"FALSE2010",-0.0624856946669718
"362","30-39","HMRC",2010,16950,87380,0.193980315861753,2,6.59379481162821,FALSE,-0.0969901579308766,FALSE,"FALSE2010",-0.0969901579308766
"363","40-49","HMRC",2010,29960,87380,0.342870222018769,3,6.59379481162821,FALSE,-0.171435111009384,FALSE,"FALSE2010",-0.171435111009384
"364","50-59","HMRC",2010,24630,87380,0.281872281986725,4,6.59379481162821,FALSE,-0.140936140993362,FALSE,"FALSE2010",-0.140936140993362
"365","60-64","HMRC",2010,4460,87380,0.0510414282444495,5,6.59379481162821,FALSE,-0.0255207141222248,FALSE,"FALSE2010",-0.0255207141222248
"366","65 +","HMRC",2010,460,87380,0.00526436255436027,6,6.59379481162821,FALSE,-0.00263218127718013,FALSE,"FALSE2010",-0.00263218127718013
"367","< 29","HMRC",2013,7860,76710,0.102463824794681,1,6.59379481162821,FALSE,-0.0512319123973406,FALSE,"FALSE2013",-0.0512319123973406
"368","30-39","HMRC",2013,13840,76710,0.180419762742798,2,6.59379481162821,FALSE,-0.0902098813713988,FALSE,"FALSE2013",-0.0902098813713988
"369","40-49","HMRC",2013,24010,76710,0.312997001694694,3,6.59379481162821,FALSE,-0.156498500847347,FALSE,"FALSE2013",-0.156498500847347
"370","50-59","HMRC",2013,24880,76710,0.324338417416243,4,6.59379481162821,FALSE,-0.162169208708121,FALSE,"FALSE2013",-0.162169208708121
"371","60-64","HMRC",2013,5080,76710,0.0662234389258245,5,6.59379481162821,FALSE,-0.0331117194629123,FALSE,"FALSE2013",-0.0331117194629123
"372","65 +","HMRC",2013,1040,76710,0.0135575544257594,6,6.59379481162821,FALSE,-0.00677877721287968,FALSE,"FALSE2013",-0.00677877721287968
"373","< 29","HMRC",2010,10920,87380,0.124971389333944,1,6.59379481162821,FALSE,0.0624856946669718,TRUE,"TRUE2010",0.0624856946669718
"374","30-39","HMRC",2010,16950,87380,0.193980315861753,2,6.59379481162821,FALSE,0.0969901579308766,TRUE,"TRUE2010",0.0969901579308766
"375","40-49","HMRC",2010,29960,87380,0.342870222018769,3,6.59379481162821,FALSE,0.171435111009384,TRUE,"TRUE2010",0.171435111009384
"376","50-59","HMRC",2010,24630,87380,0.281872281986725,4,6.59379481162821,FALSE,0.140936140993362,TRUE,"TRUE2010",0.140936140993362
"377","60-64","HMRC",2010,4460,87380,0.0510414282444495,5,6.59379481162821,FALSE,0.0255207141222248,TRUE,"TRUE2010",0.0255207141222248
"378","65 +","HMRC",2010,460,87380,0.00526436255436027,6,6.59379481162821,FALSE,0.00263218127718013,TRUE,"TRUE2010",0.00263218127718013
"379","< 29","HMRC",2013,7860,76710,0.102463824794681,1,6.59379481162821,FALSE,0.0512319123973406,TRUE,"TRUE2013",0.0512319123973406
"380","30-39","HMRC",2013,13840,76710,0.180419762742798,2,6.59379481162821,FALSE,0.0902098813713988,TRUE,"TRUE2013",0.0902098813713988
"381","40-49","HMRC",2013,24010,76710,0.312997001694694,3,6.59379481162821,FALSE,0.156498500847347,TRUE,"TRUE2013",0.156498500847347
