"","Civil.Service.grad","gradeval","Group","Date","count","total","share","gradescore","sorter","totalgroup","share2","left","grp","yvar"
"335","SEO/HEO",3,"DWP",2010,13310,129670,0.10264517621655,0.307935528649649,0.331333384745893,FALSE,0.0513225881082748,TRUE,"TRUE2010",0.0513225881082748
"336","AO/AA",1,"DWP",2013,50380,104890,0.480312708551816,0.480312708551816,0.333396891982076,FALSE,0.240156354275908,TRUE,"TRUE2013",0.240156354275908
"337","EO",2,"DWP",2013,41710,104890,0.397654685861379,0.795309371722757,0.333396891982076,FALSE,0.198827342930689,TRUE,"TRUE2013",0.198827342930689
"338","G6/G7",4,"DWP",2013,2170,104890,0.0206883401658881,0.0827533606635523,0.333396891982076,FALSE,0.010344170082944,TRUE,"TRUE2013",0.010344170082944
"339","SCS",5,"DWP",2013,240,104890,0.0022881113547526,0.011440556773763,0.333396891982076,FALSE,0.0011440556773763,TRUE,"TRUE2013",0.0011440556773763
"340","SEO/HEO",3,"DWP",2013,10390,104890,0.0990561540661646,0.297168462198494,0.333396891982076,FALSE,0.0495280770330823,TRUE,"TRUE2013",0.0495280770330823
"341","AO/AA",1,"MoJ",2010,57850,78800,0.734137055837564,0.734137055837564,0.290482233502538,FALSE,-0.367068527918782,FALSE,"FALSE2010",-0.367068527918782
"342","EO",2,"MoJ",2010,9290,78800,0.117893401015228,0.235786802030457,0.290482233502538,FALSE,-0.0589467005076142,FALSE,"FALSE2010",-0.0589467005076142
"343","G6/G7",4,"MoJ",2010,2550,78800,0.0323604060913706,0.129441624365482,0.290482233502538,FALSE,-0.0161802030456853,FALSE,"FALSE2010",-0.0161802030456853
"344","SCS",5,"MoJ",2010,260,78800,0.0032994923857868,0.016497461928934,0.290482233502538,FALSE,-0.0016497461928934,FALSE,"FALSE2010",-0.0016497461928934
"345","SEO/HEO",3,"MoJ",2010,8840,78800,0.112182741116751,0.336548223350254,0.290482233502538,FALSE,-0.0560913705583756,FALSE,"FALSE2010",-0.0560913705583756
"346","AO/AA",1,"MoJ",2013,46820,67280,0.69589774078478,0.69589774078478,0.299435196195006,FALSE,-0.34794887039239,FALSE,"FALSE2013",-0.34794887039239
"347","EO",2,"MoJ",2013,10050,67280,0.149375743162901,0.298751486325803,0.299435196195006,FALSE,-0.0746878715814507,FALSE,"FALSE2013",-0.0746878715814507
"348","G6/G7",4,"MoJ",2013,2040,67280,0.030321046373365,0.12128418549346,0.299435196195006,FALSE,-0.0151605231866825,FALSE,"FALSE2013",-0.0151605231866825
"349","SCS",5,"MoJ",2013,210,67280,0.00312128418549346,0.0156064209274673,0.299435196195006,FALSE,-0.00156064209274673,FALSE,"FALSE2013",-0.00156064209274673
"350","SEO/HEO",3,"MoJ",2013,8200,67280,0.121878715814507,0.36563614744352,0.299435196195006,FALSE,-0.0609393579072533,FALSE,"FALSE2013",-0.0609393579072533
"351","AO/AA",1,"MoJ",2010,57850,78800,0.734137055837564,0.734137055837564,0.290482233502538,FALSE,0.367068527918782,TRUE,"TRUE2010",0.367068527918782
"352","EO",2,"MoJ",2010,9290,78800,0.117893401015228,0.235786802030457,0.290482233502538,FALSE,0.0589467005076142,TRUE,"TRUE2010",0.0589467005076142
"353","G6/G7",4,"MoJ",2010,2550,78800,0.0323604060913706,0.129441624365482,0.290482233502538,FALSE,0.0161802030456853,TRUE,"TRUE2010",0.0161802030456853
"354","SCS",5,"MoJ",2010,260,78800,0.0032994923857868,0.016497461928934,0.290482233502538,FALSE,0.0016497461928934,TRUE,"TRUE2010",0.0016497461928934
"355","SEO/HEO",3,"MoJ",2010,8840,78800,0.112182741116751,0.336548223350254,0.290482233502538,FALSE,0.0560913705583756,TRUE,"TRUE2010",0.0560913705583756
"356","AO/AA",1,"MoJ",2013,46820,67280,0.69589774078478,0.69589774078478,0.299435196195006,FALSE,0.34794887039239,TRUE,"TRUE2013",0.34794887039239
"357","EO",2,"MoJ",2013,10050,67280,0.149375743162901,0.298751486325803,0.299435196195006,FALSE,0.0746878715814507,TRUE,"TRUE2013",0.0746878715814507
"358","G6/G7",4,"MoJ",2013,2040,67280,0.030321046373365,0.12128418549346,0.299435196195006,FALSE,0.0151605231866825,TRUE,"TRUE2013",0.0151605231866825
"359","SCS",5,"MoJ",2013,210,67280,0.00312128418549346,0.0156064209274673,0.299435196195006,FALSE,0.00156064209274673,TRUE,"TRUE2013",0.00156064209274673
"360","SEO/HEO",3,"MoJ",2013,8200,67280,0.121878715814507,0.36563614744352,0.299435196195006,FALSE,0.0609393579072533,TRUE,"TRUE2013",0.0609393579072533
